frame_index,imgid,timestamp,image_path,ref_x_enu_m,ref_y_enu_m,raw_x_px,raw_y_px,aligned_x_m,aligned_y_m,ref_x_rel_m,ref_y_rel_m,delta_x_img_px,delta_y_img_px,feature_dx_px,feature_dy_px,keypoints_prev,keypoints_curr,good_matches,ransac_inliers,inlier_ratio,homography_success,tracking_status,method_name,pair_from_frame_index,pair_to_frame_index,imgid_sync,image_path_sync,image_filename,timestamp_sync,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference,gt_x_utm_m,gt_y_utm_m,gt_z_m,gt_omega_deg,gt_phi_deg,gt_kappa_deg,gt_x_gps_utm_m,gt_y_gps_utm_m,gt_z_gps_m,gt_z_minus_gps_z_m,abs_gt_z_minus_gps_z_m,gt_interpolated_by_imgid,pose_azimuth_raw,pose_height_m,pose_altitude_m,pose_veh_pitch_raw,pose_attitude_w,pose_attitude_x,pose_attitude_y,pose_attitude_z,pose_vel_x,pose_vel_y,pose_vel_z,pose_gps_on,barometer_pressure,barometer_altitude_m,barometer_temperature,barometer_error_count,height_agl_m,height_agl_source,height_agl_quality,pose_azimuth_deg,yaw_deg,yaw_source,yaw_quality,pose_veh_pitch_deg,height_used_m,yaw_used_rad,yaw_used_deg,meters_per_px_x,meters_per_px_y,delta_east_m,delta_north_m,estimated_x_enu_m,estimated_y_enu_m,confidence,position_error_m,aligned_error_m
312,313,17391383,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00313.jpg,0.9234989932738245,0.4502683095633983,52.09169006347656,-167.3757209777832,1.4599226218054964,0.5599228558070897,0.9234989932738245,0.4502683095633983,-0.0,-0.0,0.0,0.0,2000,2000,1442,1388,0.9625520110957004,True,ok,orb_metric_scaling_pinhole_altitude_heading,311.0,312.0,313,data/raw/zurich_mav_sample/MAV_Images/00313.jpg,00313.jpg,17391383,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3895864,5247973.464676,471.5219126,98.0074994,-74.86786599999999,13.5523302,465671.595569,5247978.4750182,466.827795,4.694117600000027,4.694117600000027,True,0.0,0.0,477.48248291015625,0.1035070493817329,0.99626225233078,0.0131878070533275,-0.0502950139343738,0.0689785555005073,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.694117600000027,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.0074994,gt_omega_deg,groundtruth_orientation_candidate,5.930517079425492,4.694117600000027,1.710553556176367,98.0074994,0.005254275324118138,0.005225402648487351,0.0,0.0,-0.685024843744706,-0.07877363422245005,0.9625520110957004,1.6932909710210837,0.547516601354694
313,314,17424716,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00314.jpg,0.9234989932738245,0.4502683095633983,50.36378479003906,-167.3757209777832,1.4840490798742172,0.5493455601020905,0.9234989932738245,0.4502683095633983,-1.7279052734375,-0.0,1.7279052734375,0.0,2000,2000,1355,1148,0.8472324723247232,True,ok,orb_metric_scaling_pinhole_altitude_heading,312.0,313.0,314,data/raw/zurich_mav_sample/MAV_Images/00314.jpg,00314.jpg,17424716,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3905894333,5247973.470459834,471.5258979,98.00110793333332,-74.87488966666666,13.545312966666668,465671.5856983333,5247978.465073467,466.8310278333333,4.694870066666624,4.694870066666624,True,0.0,0.0,477.3953247070313,0.1068558171391487,0.9961708188056946,0.0136316958814859,-0.0519547499716281,0.0689828395843505,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.694870066666624,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,98.00110793333332,gt_omega_deg,groundtruth_orientation_candidate,6.122387338494907,4.694870066666624,1.7104420040390018,98.00110793333332,0.005255117584022006,0.0052262402801036825,0.001263913703518977,0.008991951650141732,-0.683760930041187,-0.06978168257230832,0.8472324723247232,1.6893005817245565,0.5692387031483493
314,315,17458049,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00315.jpg,0.9234989932738245,0.4502683095633983,50.36378479003906,-167.3757209777832,1.4840490798742172,0.5493455601020905,0.9234989932738245,0.4502683095633983,-0.0,-0.0,0.0,0.0,2000,2000,1371,1268,0.924872355944566,True,ok,orb_metric_scaling_pinhole_altitude_heading,313.0,314.0,315,data/raw/zurich_mav_sample/MAV_Images/00315.jpg,00315.jpg,17458049,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3915924667,5247973.476243666,471.5298832,97.99471646666667,-74.88191333333333,13.538295733333332,465671.5758276667,5247978.455128734,466.8342606666666,4.695622533333335,4.695622533333335,True,0.0,0.0,477.65673828125,0.1097387671470642,0.9960953593254088,0.0144685674458742,-0.0530892312526702,0.0690386742353439,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.695622533333335,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.99471646666667,gt_omega_deg,groundtruth_orientation_candidate,6.287568206495672,4.695622533333335,1.7103304519016376,97.99471646666667,0.005255959843926002,0.00522707791172014,0.0,0.0,-0.683760930041187,-0.06978168257230832,0.924872355944566,1.6893005817245565,0.5692387031483493
315,316,17491382,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00316.jpg,0.9234989932738245,0.4502683095633983,50.36378479003906,-167.3757209777832,1.4840490798742172,0.5493455601020905,0.9234989932738245,0.4502683095633983,-0.0,-0.0,0.0,0.0,2000,2000,1411,1374,0.973777462792346,True,ok,orb_metric_scaling_pinhole_altitude_heading,314.0,315.0,316,data/raw/zurich_mav_sample/MAV_Images/00316.jpg,00316.jpg,17491382,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3925955,5247973.4820275,471.5338685,97.988325,-74.888937,13.5312785,465671.565957,5247978.445184,466.8374935,4.696374999999989,4.696374999999989,True,0.0,0.0,477.3953247070313,0.1160008013248443,0.9959077835083008,0.0161508712917566,-0.0557971075177192,0.0692363232374191,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.696374999999989,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.988325,gt_omega_deg,groundtruth_orientation_candidate,6.646356336049147,4.696374999999989,1.7102188997642727,97.988325,0.005256802103829934,0.005227915543336534,0.0,0.0,-0.683760930041187,-0.06978168257230832,0.973777462792346,1.6893005817245565,0.5692387031483493
316,317,17524715,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00317.jpg,0.9234989932738245,0.4502683095633983,50.36378479003906,-167.3757209777832,1.4840490798742172,0.5493455601020905,0.9234989932738245,0.4502683095633983,-0.0,-0.0,0.0,0.0,2000,2000,1469,1437,0.9782164737916952,True,ok,orb_metric_scaling_pinhole_altitude_heading,315.0,316.0,317,data/raw/zurich_mav_sample/MAV_Images/00317.jpg,00317.jpg,17524715,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.3935985333,5247973.4878113335,471.5378538,97.98193353333332,-74.89596066666667,13.524261266666668,465671.5560863333,5247978.435239267,466.84072633333335,4.697127466666643,4.697127466666643,True,0.0,0.0,477.65673828125,0.1233047544956207,0.9956861138343812,0.0172327756881713,-0.059168342500925,0.069364033639431,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.697127466666643,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.98193353333332,gt_omega_deg,groundtruth_orientation_candidate,7.06484202649583,4.697127466666643,1.7101073476269075,97.98193353333332,0.0052576443637338665,0.005228753174952928,0.0,0.0,-0.683760930041187,-0.06978168257230832,0.9782164737916952,1.6893005817245565,0.5692387031483493
317,318,17558048,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00318.jpg,0.9234989932738245,0.4502683095633983,50.36378479003906,-167.3757209777832,1.4840490798742172,0.5493455601020905,0.9234989932738245,0.4502683095633983,-0.0,-0.0,0.0,0.0,2000,2000,1353,1212,0.8957871396895787,True,ok,orb_metric_scaling_pinhole_altitude_heading,316.0,317.0,318,data/raw/zurich_mav_sample/MAV_Images/00318.jpg,00318.jpg,17558048,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True,465665.39460156666,5247973.493595166,471.5418391,97.97554206666668,-74.90298433333334,13.517244033333334,465671.5462156666,5247978.425294533,466.84395916666665,4.697879933333354,4.697879933333354,True,0.0,0.0,477.65673828125,0.1259167045354843,0.995597004890442,0.0169699732214212,-0.0606384463608264,0.06943841278553,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.697879933333354,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.97554206666668,gt_omega_deg,groundtruth_orientation_candidate,7.21449574007904,4.697879933333354,1.7099957954895433,97.97554206666668,0.005258486623637862,0.005229590806569386,0.0,0.0,-0.683760930041187,-0.06978168257230832,0.8957871396895787,1.6893005817245565,0.5692387031483493
318,319,17588112,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00319.jpg,0.9158213051850908,0.4280856857076287,49.16932678222656,-167.3757209777832,1.5007445454270028,0.5420371896929947,0.9158213051850908,0.4280856857076287,-1.1944580078125,-0.0,1.1944580078125,0.0,2000,2000,1259,1187,0.942811755361398,True,ok,orb_metric_scaling_pinhole_altitude_heading,317.0,318.0,319,data/raw/zurich_mav_sample/MAV_Images/00319.jpg,00319.jpg,17588112,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.3956046,5247973.499379,471.5458244,97.9691506,-74.910008,13.5102268,465671.536345,5247978.4153498,466.847192,4.698632399999951,4.698632399999951,True,0.0,0.0,477.5696105957031,0.127995029091835,0.9955270290374756,0.0155513761565089,-0.0621847510337829,0.0694065019488334,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.698632399999951,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.9691506,gt_omega_deg,groundtruth_orientation_candidate,7.333574965616336,4.698632399999951,1.7098842433521784,97.9691506,0.005259328883541731,0.0052304284381857165,0.0008709424191444577,0.006221380883948409,-0.6828899876220426,-0.06356030168835991,0.942811755361398,1.6726008414058724,0.5959195769863785
319,320,17621445,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00320.jpg,0.9158213051850908,0.4280856857076287,49.16932678222656,-167.3757209777832,1.5007445454270028,0.5420371896929947,0.9158213051850908,0.4280856857076287,-0.0,-0.0,0.0,0.0,2000,2000,1505,1468,0.9754152823920266,True,ok,orb_metric_scaling_pinhole_altitude_heading,318.0,319.0,320,data/raw/zurich_mav_sample/MAV_Images/00320.jpg,00320.jpg,17621445,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.3966076333,5247973.505162833,471.5498097,97.96275913333334,-74.91703166666666,13.503209566666666,465671.5264743333,5247978.405405067,466.8504248333333,4.699384866666662,4.699384866666662,True,0.0,0.0,477.3953247070313,0.1275704503059387,0.9955416917800904,0.0149455890059471,-0.0622072219848632,0.0693094506859779,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.40999984741211,2.0,4.699384866666662,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.96275913333334,gt_omega_deg,groundtruth_orientation_candidate,7.309248393113688,4.699384866666662,1.7097726912148135,97.96275913333334,0.005260171143445726,0.0052312660698021745,0.0,0.0,-0.6828899876220426,-0.06356030168835991,0.9754152823920266,1.6726008414058724,0.5959195769863785
320,321,17654778,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00321.jpg,0.9158213051850908,0.4280856857076287,49.16932678222656,-167.3757209777832,1.5007445454270028,0.5420371896929947,0.9158213051850908,0.4280856857076287,-0.0,-0.0,0.0,0.0,2000,2000,1529,1486,0.97187704381949,True,ok,orb_metric_scaling_pinhole_altitude_heading,319.0,320.0,321,data/raw/zurich_mav_sample/MAV_Images/00321.jpg,00321.jpg,17654778,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.3976106666,5247973.510946667,471.553795,97.95636766666668,-74.92405533333333,13.496192333333331,465671.51660366665,5247978.395460334,466.85365766666666,4.700137333333316,4.700137333333316,True,0.0,0.0,477.5696105957031,0.1275069266557693,0.99554842710495,0.0153757752850651,-0.0620738193392753,0.069237507879734,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.700137333333316,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.95636766666668,gt_omega_deg,groundtruth_orientation_candidate,7.305608756059716,4.700137333333316,1.7096611390774488,97.95636766666668,0.0052610134033496585,0.005232103701418568,0.0,0.0,-0.6828899876220426,-0.06356030168835991,0.97187704381949,1.6726008414058724,0.5959195769863785
321,322,17688111,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00322.jpg,0.9158213051850908,0.4280856857076287,49.16932678222656,-167.3757209777832,1.5007445454270028,0.5420371896929947,0.9158213051850908,0.4280856857076287,-0.0,-0.0,0.0,0.0,2000,2000,1443,1400,0.9702009702009702,True,ok,orb_metric_scaling_pinhole_altitude_heading,320.0,321.0,322,data/raw/zurich_mav_sample/MAV_Images/00322.jpg,00322.jpg,17688111,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.3986137,5247973.516730499,471.5577803,97.9499762,-74.931079,13.4891751,465671.506733,5247978.3855156,466.8568905,4.70088979999997,4.70088979999997,True,0.0,0.0,477.48248291015625,0.1241486743092536,0.9956603050231934,0.0158056169748306,-0.0602405220270156,0.069150723516941,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.70088979999997,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.9499762,gt_omega_deg,groundtruth_orientation_candidate,7.113195070064462,4.70088979999997,1.7095495869400836,97.9499762,0.00526185566325359,0.005232941333034963,0.0,0.0,-0.6828899876220426,-0.06356030168835991,0.9702009702009702,1.6726008414058724,0.5959195769863785
322,323,17721444,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00323.jpg,0.9158213051850908,0.4280856857076287,49.16932678222656,-167.3757209777832,1.5007445454270028,0.5420371896929947,0.9158213051850908,0.4280856857076287,-0.0,-0.0,0.0,0.0,2000,2000,1408,1379,0.9794034090909092,True,ok,orb_metric_scaling_pinhole_altitude_heading,321.0,322.0,323,data/raw/zurich_mav_sample/MAV_Images/00323.jpg,00323.jpg,17721444,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.3996167333,5247973.522514333,471.5617656,97.94358473333334,-74.93810266666667,13.482157866666666,465671.4968623333,5247978.375570867,466.8601233333333,4.701642266666681,4.701642266666681,True,0.0,0.0,477.48248291015625,0.1202712655067443,0.9957887530326844,0.015446257777512,-0.0583487153053283,0.0690042078495025,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.701642266666681,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.94358473333334,gt_omega_deg,groundtruth_orientation_candidate,6.891035910233804,4.701642266666681,1.7094380348027192,97.94358473333334,0.005262697923157586,0.00523377896465142,0.0,0.0,-0.6828899876220426,-0.06356030168835991,0.9794034090909092,1.6726008414058724,0.5959195769863785
323,324,17754777,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00324.jpg,0.9158213051850908,0.4280856857076287,47.44136047363281,-167.3757209777832,1.5249223290690463,0.5314695313400217,0.9158213051850908,0.4280856857076287,-1.72796630859375,-0.0,1.72796630859375,0.0,2000,2000,1358,1300,0.9572901325478644,True,ok,orb_metric_scaling_pinhole_altitude_heading,322.0,323.0,324,data/raw/zurich_mav_sample/MAV_Images/00324.jpg,00324.jpg,17754777,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True,465665.4006197667,5247973.528298167,471.5657509,97.93719326666668,-74.94512633333333,13.475140633333332,465671.48699166666,5247978.365626134,466.8633561666667,4.702394733333279,4.702394733333279,True,0.0,0.0,477.48248291015625,0.1173784658312797,0.995885133743286,0.0149265248328447,-0.056962464004755,0.068887360394001,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.702394733333279,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.93719326666668,gt_omega_deg,groundtruth_orientation_candidate,6.725290697852869,4.702394733333279,1.7093264826653545,97.93719326666668,0.0052635401830614555,0.005234616596267752,0.0012559362170722081,0.009008088192885998,-0.6816340514049704,-0.054552213495473914,0.9572901325478644,1.6687728898940872,0.617812493264927
324,325,17784803,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00325.jpg,0.8549840910127386,0.3506449218839407,46.24128723144531,-167.3757209777832,1.5417173144451848,0.5241309877562346,0.8549840910127386,0.3506449218839407,-1.2000732421875,-0.0,1.2000732421875,0.0,2000,2000,1380,1106,0.8014492753623188,True,ok,orb_metric_scaling_pinhole_altitude_heading,323.0,324.0,325,data/raw/zurich_mav_sample/MAV_Images/00325.jpg,00325.jpg,17784803,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.4016228,5247973.534082,471.5697362,97.9308018,-74.95215,13.4681234,465671.477121,5247978.355681401,466.866589,4.703147199999989,4.703147199999989,True,0.0,0.0,477.48248291015625,0.1129843816161155,0.9960209727287292,0.0133418273180723,-0.0552160516381263,0.0686699822545051,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.703147199999989,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.9308018,gt_omega_deg,groundtruth_orientation_candidate,6.473528217498906,4.703147199999989,1.7092149305279893,97.9308018,0.0052643824429654505,0.0052354542278842085,0.000871689743032341,0.006257218959066446,-0.680762361661938,-0.04829499453640747,0.8014492753623188,1.5867168064328074,0.7083077969483068
325,326,17818136,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00326.jpg,0.8549840910127386,0.3506449218839407,44.80134582519531,-167.3757209777832,1.5618734532917915,0.5153264708369207,0.8549840910127386,0.3506449218839407,-1.43994140625,-0.0,1.43994140625,0.0,2000,2000,1403,1278,0.9109052031361368,True,ok,orb_metric_scaling_pinhole_altitude_heading,324.0,325.0,326,data/raw/zurich_mav_sample/MAV_Images/00326.jpg,00326.jpg,17818136,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.40262583335,5247973.539865833,471.5737215,97.92441033333334,-74.95917366666667,13.461106166666667,465671.4672503333,5247978.345736668,466.8698218333333,4.703899666666644,4.703899666666644,True,0.0,0.0,477.5696105957031,0.1115102842450141,0.9960780143737792,0.0125899435952305,-0.0546122193336486,0.068465918302536,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.703899666666644,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.92441033333334,gt_omega_deg,groundtruth_orientation_candidate,6.389068659543465,4.703899666666644,1.7091033783906247,97.92441033333334,0.005265224702869383,0.005236291859500604,0.0010452509672154167,0.007509216828478354,-0.6797171106947226,-0.04078577770792911,0.9109052031361368,1.5838326209247322,0.7258185607084175
326,327,17851469,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00327.jpg,0.8549840910127386,0.3506449218839407,44.80134582519531,-167.3757209777832,1.5618734532917915,0.5153264708369207,0.8549840910127386,0.3506449218839407,-0.0,-0.0,0.0,0.0,2000,2000,1415,1373,0.9703180212014134,True,ok,orb_metric_scaling_pinhole_altitude_heading,325.0,326.0,327,data/raw/zurich_mav_sample/MAV_Images/00327.jpg,00327.jpg,17851469,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.40362886665,5247973.545649666,471.5777068,97.91801886666669,-74.96619733333334,13.454088933333331,465671.4573796666,5247978.335791933,466.8730546666667,4.704652133333298,4.704652133333298,True,0.0,0.0,477.5696105957031,0.1107540801167488,0.99611097574234,0.0127237662672996,-0.0542854368686676,0.0682219713926315,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.704652133333298,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.91801886666669,gt_omega_deg,groundtruth_orientation_candidate,6.3457413545434935,4.704652133333298,1.7089918262532602,97.91801886666669,0.005266066962773315,0.005237129491116997,0.0,0.0,-0.6797171106947226,-0.04078577770792911,0.9703180212014134,1.5838326209247322,0.7258185607084175
327,328,17884802,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00328.jpg,0.8549840910127386,0.3506449218839407,44.80134582519531,-167.3757209777832,1.5618734532917915,0.5153264708369207,0.8549840910127386,0.3506449218839407,-0.0,-0.0,0.0,0.0,2000,2000,1457,1405,0.9643102264927934,True,ok,orb_metric_scaling_pinhole_altitude_heading,326.0,327.0,328,data/raw/zurich_mav_sample/MAV_Images/00328.jpg,00328.jpg,17884802,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.4046319,5247973.5514335,471.5816921,97.9116274,-74.973221,13.4470717,465671.447509,5247978.3258472,466.8762875,4.7054046000000085,4.7054046000000085,True,0.0,0.0,477.65673828125,0.1137577891349792,0.9960654377937316,0.0129018407315015,-0.0557029657065868,0.067708283662796,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.7054046000000085,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.9116274,gt_omega_deg,groundtruth_orientation_candidate,6.517841204173481,4.7054046000000085,1.708880274115895,97.9116274,0.00526690922267731,0.005237967122733454,0.0,0.0,-0.6797171106947226,-0.04078577770792911,0.9643102264927934,1.5838326209247322,0.7258185607084175
328,329,17918135,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00329.jpg,0.8549840910127386,0.3506449218839407,44.40132141113281,-167.3757209777832,1.5674764561528742,0.5128812240273684,0.8549840910127386,0.3506449218839407,-0.4000244140625,-0.0,0.4000244140625,0.0,2000,2000,1343,1275,0.9493670886075948,True,ok,orb_metric_scaling_pinhole_altitude_heading,327.0,328.0,329,data/raw/zurich_mav_sample/MAV_Images/00329.jpg,00329.jpg,17918135,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.4056349333,5247973.5572173335,471.5856774,97.90523593333332,-74.98024466666666,13.440054466666666,465671.4376383333,5247978.315902467,466.87952033333335,4.706157066666606,4.706157066666606,True,0.0,0.0,477.48248291015625,0.1140879243612289,0.9960579872131348,0.012648313306272,-0.0560628697276115,0.0675678998231887,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.40999984741211,2.0,4.706157066666606,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.90523593333332,gt_omega_deg,groundtruth_orientation_candidate,6.536756559306185,4.706157066666606,1.70876872197853,97.90523593333332,0.005267751482581178,0.0052388047543497854,0.0002898178996594427,0.002087203987972445,-0.6794272927950632,-0.03869857371995667,0.9493670886075948,1.5830371607539842,0.7307297640825627
329,330,17951468,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00330.jpg,0.8549840910127386,0.3506449218839407,43.20130920410156,-167.3757209777832,1.5842881155929383,0.5055465591712387,0.8549840910127386,0.3506449218839407,-1.20001220703125,-0.0,1.20001220703125,0.0,2000,2000,1386,1343,0.9689754689754688,True,ok,orb_metric_scaling_pinhole_altitude_heading,328.0,329.0,330,data/raw/zurich_mav_sample/MAV_Images/00330.jpg,00330.jpg,17951468,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True,465665.4066379667,5247973.563001166,471.5896627,97.89884446666667,-74.98726833333333,13.433037233333334,465671.4277676666,5247978.305957734,466.88275316666665,4.706909533333317,4.706909533333317,True,0.0,0.0,477.8310241699219,0.1158573776483535,0.99601948261261,0.0120661873370409,-0.0573232434689998,0.0671839639544487,0.0,0.0,0.0,1.0,957.5899658203124,473.9807434082031,10.40999984741211,2.0,4.706909533333317,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,97.89884446666667,gt_omega_deg,groundtruth_orientation_candidate,6.638138764703974,4.706909533333317,1.7086571698411654,97.89884446666667,0.005268593742485174,0.0052396423859662426,0.0008688499109532658,0.0062623915795008474,-0.6785584428841099,-0.03243618214045582,0.9689754689754688,1.5806656305276325,0.745572851908626
