imgid,image_path,image_filename,timestamp,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference
211,data/raw/zurich_mav_sample/MAV_Images/00211.jpg,00211.jpg,13989764,47.3843593,8.5451929,466.663,1.0958659404423088,0.2381003852933645,1.752999999999986,onboard_gps,3,6,8.858000755,1.29e-43,0.310000002,-0.07,0.629999995,True
212,data/raw/zurich_mav_sample/MAV_Images/00212.jpg,00212.jpg,14023097,47.3843593,8.5451929,466.663,1.0958659404423088,0.2381003852933645,1.752999999999986,onboard_gps,3,6,8.858000755,1.29e-43,0.310000002,-0.07,0.629999995,True
213,data/raw/zurich_mav_sample/MAV_Images/00213.jpg,00213.jpg,14056430,47.3843593,8.5451929,466.663,1.0958659404423088,0.2381003852933645,1.752999999999986,onboard_gps,3,6,8.858000755,1.29e-43,0.310000002,-0.07,0.629999995,True
214,data/raw/zurich_mav_sample/MAV_Images/00214.jpg,00214.jpg,14089763,47.3843593,8.5451929,466.663,1.0958659404423088,0.2381003852933645,1.752999999999986,onboard_gps,3,6,8.858000755,1.29e-43,0.310000002,-0.07,0.629999995,True
215,data/raw/zurich_mav_sample/MAV_Images/00215.jpg,00215.jpg,14123096,47.3843593,8.5451929,466.663,1.0958659404423088,0.2381003852933645,1.752999999999986,onboard_gps,3,6,8.858000755,1.29e-43,0.310000002,-0.07,0.629999995,True
216,data/raw/zurich_mav_sample/MAV_Images/00216.jpg,00216.jpg,14156429,47.3843593,8.5451929,466.663,1.0958659404423088,0.2381003852933645,1.752999999999986,onboard_gps,3,6,8.858000755,1.29e-43,0.310000002,-0.07,0.629999995,True
217,data/raw/zurich_mav_sample/MAV_Images/00217.jpg,00217.jpg,14191526,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True
218,data/raw/zurich_mav_sample/MAV_Images/00218.jpg,00218.jpg,14224859,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True
219,data/raw/zurich_mav_sample/MAV_Images/00219.jpg,00219.jpg,14258192,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True
220,data/raw/zurich_mav_sample/MAV_Images/00220.jpg,00220.jpg,14291525,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True
221,data/raw/zurich_mav_sample/MAV_Images/00221.jpg,00221.jpg,14324858,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True
222,data/raw/zurich_mav_sample/MAV_Images/00222.jpg,00222.jpg,14358191,47.3843602,8.5451932,466.626,1.1190937662031502,0.3379883291199803,1.7159999999999511,onboard_gps,3,6,8.820000649,1.29e-43,0.75,0.379999995,0.439999998,True
223,data/raw/zurich_mav_sample/MAV_Images/00223.jpg,00223.jpg,14387222,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True
224,data/raw/zurich_mav_sample/MAV_Images/00224.jpg,00224.jpg,14420555,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True
225,data/raw/zurich_mav_sample/MAV_Images/00225.jpg,00225.jpg,14453888,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True
226,data/raw/zurich_mav_sample/MAV_Images/00226.jpg,00226.jpg,14487221,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True
227,data/raw/zurich_mav_sample/MAV_Images/00227.jpg,00227.jpg,14520554,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True
228,data/raw/zurich_mav_sample/MAV_Images/00228.jpg,00228.jpg,14553887,47.384361,8.5451938,466.629,1.164900206727907,0.4266306385397911,1.718999999999994,onboard_gps,3,6,8.782000542,1.29e-43,0.759999991,0.620000005,0.509999991,True
229,data/raw/zurich_mav_sample/MAV_Images/00229.jpg,00229.jpg,14588057,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True
230,data/raw/zurich_mav_sample/MAV_Images/00230.jpg,00230.jpg,14621390,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True
231,data/raw/zurich_mav_sample/MAV_Images/00231.jpg,00231.jpg,14654723,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True
232,data/raw/zurich_mav_sample/MAV_Images/00232.jpg,00232.jpg,14688056,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True
233,data/raw/zurich_mav_sample/MAV_Images/00233.jpg,00233.jpg,14721389,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True
234,data/raw/zurich_mav_sample/MAV_Images/00234.jpg,00234.jpg,14754722,47.384362,8.5451939,466.53,1.1730972607037984,0.5377201251685619,1.6199999999999477,onboard_gps,3,6,8.74600029,1.29e-43,0.789999962,0.370000005,0.769999981,True
235,data/raw/zurich_mav_sample/MAV_Images/00235.jpg,00235.jpg,14796032,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True
236,data/raw/zurich_mav_sample/MAV_Images/00236.jpg,00236.jpg,14829365,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True
237,data/raw/zurich_mav_sample/MAV_Images/00237.jpg,00237.jpg,14862698,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True
238,data/raw/zurich_mav_sample/MAV_Images/00238.jpg,00238.jpg,14896031,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True
239,data/raw/zurich_mav_sample/MAV_Images/00239.jpg,00239.jpg,14929364,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True
240,data/raw/zurich_mav_sample/MAV_Images/00240.jpg,00240.jpg,14962697,47.3843622,8.5451944,466.64,1.2109663290902972,0.5597263779491186,1.7299999999999611,onboard_gps,3,6,8.707000732,1.29e-43,0.620000005,0.779999971,0.509999991,True
241,data/raw/zurich_mav_sample/MAV_Images/00241.jpg,00241.jpg,14990721,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True
242,data/raw/zurich_mav_sample/MAV_Images/00242.jpg,00242.jpg,15024054,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True
243,data/raw/zurich_mav_sample/MAV_Images/00243.jpg,00243.jpg,15057387,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True
244,data/raw/zurich_mav_sample/MAV_Images/00244.jpg,00244.jpg,15090720,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True
245,data/raw/zurich_mav_sample/MAV_Images/00245.jpg,00245.jpg,15124053,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True
246,data/raw/zurich_mav_sample/MAV_Images/00246.jpg,00246.jpg,15157386,47.3843618,8.5451942,466.742,1.1956109551829286,0.5153611321002245,1.8319999999999936,onboard_gps,3,6,8.669000626,1.29e-43,0.449999988,0.509999991,0.539999962,True
247,data/raw/zurich_mav_sample/MAV_Images/00247.jpg,00247.jpg,15185446,47.3843632,8.5451955,466.524,1.2946418339270167,0.6703749448060989,1.613999999999976,onboard_gps,3,6,8.634000778,1.29e-43,0.759999991,0.529999971,0.560000002,True
248,data/raw/zurich_mav_sample/MAV_Images/00248.jpg,00248.jpg,15218779,47.3843632,8.5451955,466.524,1.2946418339270167,0.6703749448060989,1.613999999999976,onboard_gps,3,6,8.634000778,1.29e-43,0.759999991,0.529999971,0.560000002,True
249,data/raw/zurich_mav_sample/MAV_Images/00249.jpg,00249.jpg,15252112,47.3843632,8.5451955,466.524,1.2946418339270167,0.6703749448060989,1.613999999999976,onboard_gps,3,6,8.634000778,1.29e-43,0.759999991,0.529999971,0.560000002,True
250,data/raw/zurich_mav_sample/MAV_Images/00250.jpg,00250.jpg,15285445,47.3843632,8.5451955,466.524,1.2946418339270167,0.6703749448060989,1.613999999999976,onboard_gps,3,6,8.634000778,1.29e-43,0.759999991,0.529999971,0.560000002,True
251,data/raw/zurich_mav_sample/MAV_Images/00251.jpg,00251.jpg,15318778,47.3843632,8.5451955,466.524,1.2946418339270167,0.6703749448060989,1.613999999999976,onboard_gps,3,6,8.634000778,1.29e-43,0.759999991,0.529999971,0.560000002,True
252,data/raw/zurich_mav_sample/MAV_Images/00252.jpg,00252.jpg,15352111,47.3843632,8.5451955,466.524,1.2946418339270167,0.6703749448060989,1.613999999999976,onboard_gps,3,6,8.634000778,1.29e-43,0.759999991,0.529999971,0.560000002,True
253,data/raw/zurich_mav_sample/MAV_Images/00253.jpg,00253.jpg,15387279,47.384363,8.5451954,466.561,1.2869641475263052,0.6481923200190067,1.6509999999999536,onboard_gps,3,6,8.600000382,1.29e-43,0.370000005,0.469999999,0.550000012,True
254,data/raw/zurich_mav_sample/MAV_Images/00254.jpg,00254.jpg,15420612,47.384363,8.5451954,466.561,1.2869641475263052,0.6481923200190067,1.6509999999999536,onboard_gps,3,6,8.600000382,1.29e-43,0.370000005,0.469999999,0.550000012,True
255,data/raw/zurich_mav_sample/MAV_Images/00255.jpg,00255.jpg,15453945,47.384363,8.5451954,466.561,1.2869641475263052,0.6481923200190067,1.6509999999999536,onboard_gps,3,6,8.600000382,1.29e-43,0.370000005,0.469999999,0.550000012,True
256,data/raw/zurich_mav_sample/MAV_Images/00256.jpg,00256.jpg,15487278,47.384363,8.5451954,466.561,1.2869641475263052,0.6481923200190067,1.6509999999999536,onboard_gps,3,6,8.600000382,1.29e-43,0.370000005,0.469999999,0.550000012,True
257,data/raw/zurich_mav_sample/MAV_Images/00257.jpg,00257.jpg,15520611,47.384363,8.5451954,466.561,1.2869641475263052,0.6481923200190067,1.6509999999999536,onboard_gps,3,6,8.600000382,1.29e-43,0.370000005,0.469999999,0.550000012,True
258,data/raw/zurich_mav_sample/MAV_Images/00258.jpg,00258.jpg,15553944,47.384363,8.5451954,466.561,1.2869641475263052,0.6481923200190067,1.6509999999999536,onboard_gps,3,6,8.600000382,1.29e-43,0.370000005,0.469999999,0.550000012,True
259,data/raw/zurich_mav_sample/MAV_Images/00259.jpg,00259.jpg,15585104,47.3843626,8.5451957,466.728,1.3093480007955804,0.6036066133528948,1.817999999999984,onboard_gps,3,6,8.562000275,1.29e-43,0.379999995,0.680000007,0.340000004,True
260,data/raw/zurich_mav_sample/MAV_Images/00260.jpg,00260.jpg,15618437,47.3843626,8.5451957,466.728,1.3093480007955804,0.6036066133528948,1.817999999999984,onboard_gps,3,6,8.562000275,1.29e-43,0.379999995,0.680000007,0.340000004,True
261,data/raw/zurich_mav_sample/MAV_Images/00261.jpg,00261.jpg,15651770,47.3843626,8.5451957,466.728,1.3093480007955804,0.6036066133528948,1.817999999999984,onboard_gps,3,6,8.562000275,1.29e-43,0.379999995,0.680000007,0.340000004,True
262,data/raw/zurich_mav_sample/MAV_Images/00262.jpg,00262.jpg,15685103,47.3843626,8.5451957,466.728,1.3093480007955804,0.6036066133528948,1.817999999999984,onboard_gps,3,6,8.562000275,1.29e-43,0.379999995,0.680000007,0.340000004,True
263,data/raw/zurich_mav_sample/MAV_Images/00263.jpg,00263.jpg,15718436,47.3843626,8.5451957,466.728,1.3093480007955804,0.6036066133528948,1.817999999999984,onboard_gps,3,6,8.562000275,1.29e-43,0.379999995,0.680000007,0.340000004,True
264,data/raw/zurich_mav_sample/MAV_Images/00264.jpg,00264.jpg,15751769,47.3843626,8.5451957,466.728,1.3093480007955804,0.6036066133528948,1.817999999999984,onboard_gps,3,6,8.562000275,1.29e-43,0.379999995,0.680000007,0.340000004,True
265,data/raw/zurich_mav_sample/MAV_Images/00265.jpg,00265.jpg,15786962,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True
266,data/raw/zurich_mav_sample/MAV_Images/00266.jpg,00266.jpg,15820295,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True
267,data/raw/zurich_mav_sample/MAV_Images/00267.jpg,00267.jpg,15853628,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True
268,data/raw/zurich_mav_sample/MAV_Images/00268.jpg,00268.jpg,15886961,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True
269,data/raw/zurich_mav_sample/MAV_Images/00269.jpg,00269.jpg,15920294,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True
270,data/raw/zurich_mav_sample/MAV_Images/00270.jpg,00270.jpg,15953627,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True
271,data/raw/zurich_mav_sample/MAV_Images/00271.jpg,00271.jpg,15983557,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True
272,data/raw/zurich_mav_sample/MAV_Images/00272.jpg,00272.jpg,16016890,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True
273,data/raw/zurich_mav_sample/MAV_Images/00273.jpg,00273.jpg,16050223,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True
274,data/raw/zurich_mav_sample/MAV_Images/00274.jpg,00274.jpg,16083556,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True
275,data/raw/zurich_mav_sample/MAV_Images/00275.jpg,00275.jpg,16116889,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True
276,data/raw/zurich_mav_sample/MAV_Images/00276.jpg,00276.jpg,16150222,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True
277,data/raw/zurich_mav_sample/MAV_Images/00277.jpg,00277.jpg,16191395,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999652,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True
278,data/raw/zurich_mav_sample/MAV_Images/00278.jpg,00278.jpg,16224728,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999652,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True
279,data/raw/zurich_mav_sample/MAV_Images/00279.jpg,00279.jpg,16258061,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999652,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True
280,data/raw/zurich_mav_sample/MAV_Images/00280.jpg,00280.jpg,16291394,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999652,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True
281,data/raw/zurich_mav_sample/MAV_Images/00281.jpg,00281.jpg,16324727,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999652,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True
282,data/raw/zurich_mav_sample/MAV_Images/00282.jpg,00282.jpg,16358060,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999652,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True
283,data/raw/zurich_mav_sample/MAV_Images/00283.jpg,00283.jpg,16388182,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.8239999999999557,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True
284,data/raw/zurich_mav_sample/MAV_Images/00284.jpg,00284.jpg,16421515,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.8239999999999557,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True
285,data/raw/zurich_mav_sample/MAV_Images/00285.jpg,00285.jpg,16454848,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.8239999999999557,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True
286,data/raw/zurich_mav_sample/MAV_Images/00286.jpg,00286.jpg,16488181,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.8239999999999557,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True
287,data/raw/zurich_mav_sample/MAV_Images/00287.jpg,00287.jpg,16521514,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.8239999999999557,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True
288,data/raw/zurich_mav_sample/MAV_Images/00288.jpg,00288.jpg,16554847,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.8239999999999557,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True
289,data/raw/zurich_mav_sample/MAV_Images/00289.jpg,00289.jpg,16590050,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True
290,data/raw/zurich_mav_sample/MAV_Images/00290.jpg,00290.jpg,16623383,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True
291,data/raw/zurich_mav_sample/MAV_Images/00291.jpg,00291.jpg,16656716,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True
292,data/raw/zurich_mav_sample/MAV_Images/00292.jpg,00292.jpg,16690049,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True
293,data/raw/zurich_mav_sample/MAV_Images/00293.jpg,00293.jpg,16723382,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True
294,data/raw/zurich_mav_sample/MAV_Images/00294.jpg,00294.jpg,16756715,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True
295,data/raw/zurich_mav_sample/MAV_Images/00295.jpg,00295.jpg,16784751,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True
296,data/raw/zurich_mav_sample/MAV_Images/00296.jpg,00296.jpg,16818084,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True
297,data/raw/zurich_mav_sample/MAV_Images/00297.jpg,00297.jpg,16851417,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True
298,data/raw/zurich_mav_sample/MAV_Images/00298.jpg,00298.jpg,16884750,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True
299,data/raw/zurich_mav_sample/MAV_Images/00299.jpg,00299.jpg,16918083,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True
300,data/raw/zurich_mav_sample/MAV_Images/00300.jpg,00300.jpg,16951416,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True
301,data/raw/zurich_mav_sample/MAV_Images/00301.jpg,00301.jpg,16989655,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True
302,data/raw/zurich_mav_sample/MAV_Images/00302.jpg,00302.jpg,17022988,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True
303,data/raw/zurich_mav_sample/MAV_Images/00303.jpg,00303.jpg,17056321,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True
304,data/raw/zurich_mav_sample/MAV_Images/00304.jpg,00304.jpg,17089654,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True
305,data/raw/zurich_mav_sample/MAV_Images/00305.jpg,00305.jpg,17122987,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True
306,data/raw/zurich_mav_sample/MAV_Images/00306.jpg,00306.jpg,17156320,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True
307,data/raw/zurich_mav_sample/MAV_Images/00307.jpg,00307.jpg,17187411,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True
308,data/raw/zurich_mav_sample/MAV_Images/00308.jpg,00308.jpg,17220744,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True
309,data/raw/zurich_mav_sample/MAV_Images/00309.jpg,00309.jpg,17254077,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True
310,data/raw/zurich_mav_sample/MAV_Images/00310.jpg,00310.jpg,17287410,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True
311,data/raw/zurich_mav_sample/MAV_Images/00311.jpg,00311.jpg,17320743,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True
312,data/raw/zurich_mav_sample/MAV_Images/00312.jpg,00312.jpg,17354076,47.3843616,8.5451908,466.795,0.938854369451292,0.4946335554122925,1.884999999999991,onboard_gps,3,6,8.237000465,1.29e-43,-0.079999998,-0.089999996,0.189999998,True
313,data/raw/zurich_mav_sample/MAV_Images/00313.jpg,00313.jpg,17391383,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True
314,data/raw/zurich_mav_sample/MAV_Images/00314.jpg,00314.jpg,17424716,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True
315,data/raw/zurich_mav_sample/MAV_Images/00315.jpg,00315.jpg,17458049,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True
316,data/raw/zurich_mav_sample/MAV_Images/00316.jpg,00316.jpg,17491382,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True
317,data/raw/zurich_mav_sample/MAV_Images/00317.jpg,00317.jpg,17524715,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True
318,data/raw/zurich_mav_sample/MAV_Images/00318.jpg,00318.jpg,17558048,47.3843612,8.5451906,466.75,0.9234989932738245,0.4502683095633983,1.839999999999975,onboard_gps,3,6,8.190000534,1.29e-43,-0.029999999,0.02,0.209999993,True
