sequence_frame_id,sequence,image_path,image_path_relative,filename,token0_id,token1_order,lon,lat,parse_status,frame_index_in_sequence,global_frame_index,utm_x_m,utm_y_m,x_enu_global_m,y_enu_global_m,x_enu_m,y_enu_m,image_path_resolved,is_uniform,is_existing73,is_relative_risk,risk_reason,query_index,query_source
455,traj01,data/raw/satloc/part_1/UAV Data/traj01/456@164154@112.823438@28.289323.png,UAV Data/traj01/456@164154@112.823438@28.289323.png,456@164154@112.823438@28.289323.png,456,164154,112.823438,28.289323,ok,455,455,678820.6361507917,3130601.674483505,730.1247842501616,-874.9167920616455,730.1247842501616,-874.9167920616455,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/456@164154@112.823438@28.289323.png,True,False,False,,114,uniform
460,traj01,data/raw/satloc/part_1/UAV Data/traj01/461@169159@112.823622@28.289668.png,UAV Data/traj01/461@169159@112.823622@28.289668.png,461@169159@112.823622@28.289668.png,461,169159,112.823622,28.289668,ok,460,460,678838.1071503549,3130640.1765732067,747.5957838133909,-836.4147023605183,747.5957838133909,-836.4147023605183,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/461@169159@112.823622@28.289668.png,True,False,False,,115,uniform
465,traj01,data/raw/satloc/part_1/UAV Data/traj01/466@174164@112.823627@28.290048.png,UAV Data/traj01/466@174164@112.823627@28.290048.png,466@174164@112.823627@28.290048.png,466,174164,112.823627,28.290048,ok,465,465,678837.962183895,3130682.292132018,747.4508173535578,-794.2991435490549,747.4508173535578,-794.2991435490549,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/466@174164@112.823627@28.290048.png,True,False,False,,116,uniform
470,traj01,data/raw/satloc/part_1/UAV Data/traj01/471@179169@112.823619@28.290557.png,UAV Data/traj01/471@179169@112.823619@28.290557.png,471@179169@112.823619@28.290557.png,471,179169,112.823619,28.290557,ok,470,470,678836.3263946987,3130738.683064713,745.8150281572016,-737.908210854046,745.8150281572016,-737.908210854046,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/471@179169@112.823619@28.290557.png,True,False,False,,117,uniform
473,traj01,data/raw/satloc/part_1/UAV Data/traj01/474@182171@112.823615@28.290875.png,UAV Data/traj01/474@182171@112.823615@28.290875.png,474@182171@112.823615@28.290875.png,474,182171,112.823615,28.290875,ok,473,473,678835.4023169009,3130773.915028183,744.8909503594041,-702.6762473843992,744.8909503594041,-702.6762473843992,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/474@182171@112.823615@28.290875.png,False,True,False,,118,benchmark73
475,traj01,data/raw/satloc/part_1/UAV Data/traj01/476@184173@112.823612@28.291091.png,UAV Data/traj01/476@184173@112.823612@28.291091.png,476@184173@112.823612@28.291091.png,476,184173,112.823612,28.291091,ok,475,475,678834.7468798141,3130797.8457550816,744.2355132725788,-678.7455204855651,744.2355132725788,-678.7455204855651,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/476@184173@112.823612@28.291091.png,True,False,False,,119,uniform
480,traj01,data/raw/satloc/part_1/UAV Data/traj01/481@189178@112.823605@28.291643.png,UAV Data/traj01/481@189178@112.823605@28.291643.png,481@189178@112.823605@28.291643.png,481,189178,112.823605,28.291643,ok,480,480,678833.1372571882,3130859.0030468283,742.6258906467119,-617.5882287388667,742.6258906467119,-617.5882287388667,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/481@189178@112.823605@28.291643.png,True,False,False,,120,uniform
481,traj01,data/raw/satloc/part_1/UAV Data/traj01/482@190179@112.823603@28.291750.png,UAV Data/traj01/482@190179@112.823603@28.291750.png,482@190179@112.823603@28.291750.png,482,190179,112.823603,28.29175,ok,481,481,678832.7621665295,3130870.8568603136,742.2507999880472,-605.7344152536243,742.2507999880472,-605.7344152536243,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/482@190179@112.823603@28.291750.png,False,True,False,,121,benchmark73
485,traj01,data/raw/satloc/part_1/UAV Data/traj01/486@194183@112.823598@28.292186.png,UAV Data/traj01/486@194183@112.823598@28.292186.png,486@194183@112.823598@28.292186.png,486,194183,112.823598,28.292186,ok,485,485,678831.5426748269,3130919.1630440094,741.0313082854263,-557.4282315578312,741.0313082854263,-557.4282315578312,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/486@194183@112.823598@28.292186.png,True,False,False,,122,uniform
490,traj01,data/raw/satloc/part_1/UAV Data/traj01/491@199188@112.823593@28.292731.png,UAV Data/traj01/491@199188@112.823593@28.292731.png,491@199188@112.823593@28.292731.png,491,199188,112.823593,28.292731,ok,490,490,678830.1409051364,3130979.547627533,739.6295385948615,-497.0436480343342,739.6295385948615,-497.0436480343342,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/491@199188@112.823593@28.292731.png,True,False,False,,123,uniform
493,traj01,data/raw/satloc/part_1/UAV Data/traj01/494@202190@112.823589@28.293056.png,UAV Data/traj01/494@202190@112.823589@28.293056.png,494@202190@112.823589@28.293056.png,494,202190,112.823589,28.293056,ok,493,493,678829.2050996413,3131015.5552775143,738.693733099848,-461.0359980529174,738.693733099848,-461.0359980529174,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/494@202190@112.823589@28.293056.png,False,True,False,,124,benchmark73
495,traj01,data/raw/satloc/part_1/UAV Data/traj01/496@204192@112.823588@28.293272.png,UAV Data/traj01/496@204192@112.823588@28.293272.png,496@204192@112.823588@28.293272.png,496,204192,112.823588,28.293272,ok,495,495,678828.7458132608,3131039.488971256,738.2344467192888,-437.10230431100354,738.2344467192888,-437.10230431100354,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/496@204192@112.823588@28.293272.png,True,False,False,,125,uniform
500,traj01,data/raw/satloc/part_1/UAV Data/traj01/501@209197@112.823585@28.293812.png,UAV Data/traj01/501@209197@112.823585@28.293812.png,501@209197@112.823585@28.293812.png,501,209197,112.823585,28.293812,ok,500,500,678827.5485468811,3131099.3224684373,737.0371803395683,-377.2688071299344,737.0371803395683,-377.2688071299344,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/501@209197@112.823585@28.293812.png,True,False,False,,126,uniform
502,traj01,data/raw/satloc/part_1/UAV Data/traj01/503@211199@112.823586@28.294028.png,UAV Data/traj01/503@211199@112.823586@28.294028.png,503@211199@112.823586@28.294028.png,503,211199,112.823586,28.294028,ok,502,502,678827.285416896,3131123.259124878,736.7740503544919,-353.3321506893262,736.7740503544919,-353.3321506893262,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/503@211199@112.823586@28.294028.png,False,True,False,,127,benchmark73
505,traj01,data/raw/satloc/part_1/UAV Data/traj01/506@214202@112.823585@28.294347.png,UAV Data/traj01/506@214202@112.823585@28.294347.png,506@214202@112.823585@28.294347.png,506,214202,112.823585,28.294347,ok,505,505,678826.6538739089,3131158.606355316,736.1425073674181,-317.9849202511832,736.1425073674181,-317.9849202511832,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/506@214202@112.823585@28.294347.png,True,False,False,,128,uniform
510,traj01,data/raw/satloc/part_1/UAV Data/traj01/511@219206@112.823582@28.294888.png,UAV Data/traj01/511@219206@112.823582@28.294888.png,511@219206@112.823582@28.294888.png,511,219206,112.823582,28.294888,ok,510,510,678825.4549080513,3131218.550671825,734.9435415097978,-258.04060374200344,734.9435415097978,-258.04060374200344,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/511@219206@112.823582@28.294888.png,True,False,False,,129,uniform
515,traj01,data/raw/satloc/part_1/UAV Data/traj01/516@224211@112.823576@28.295411.png,UAV Data/traj01/516@224211@112.823576@28.295411.png,516@224211@112.823576@28.295411.png,516,224211,112.823576,28.295411,ok,515,515,678823.9917897161,3131276.495953413,733.4804231745657,-200.09532215399668,733.4804231745657,-200.09532215399668,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/516@224211@112.823576@28.295411.png,True,True,False,,130,"uniform,benchmark73"
520,traj01,data/raw/satloc/part_1/UAV Data/traj01/521@229216@112.823573@28.295910.png,UAV Data/traj01/521@229216@112.823573@28.295910.png,521@229216@112.823573@28.295910.png,521,229216,112.823573,28.29591,ok,520,520,678822.8630397018,3131331.786214804,732.3516731603304,-144.80506076384336,732.3516731603304,-144.80506076384336,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/521@229216@112.823573@28.295910.png,True,False,False,,131,uniform
525,traj01,data/raw/satloc/part_1/UAV Data/traj01/526@234221@112.823566@28.296405.png,UAV Data/traj01/526@234221@112.823566@28.296405.png,526@234221@112.823566@28.296405.png,526,234221,112.823566,28.296405,ok,525,525,678821.3486496168,3131386.627314577,730.8372830753215,-89.96396099030972,730.8372830753215,-89.96396099030972,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/526@234221@112.823566@28.296405.png,True,False,False,,132,uniform
530,traj01,data/raw/satloc/part_1/UAV Data/traj01/531@239225@112.823561@28.296906.png,UAV Data/traj01/531@239225@112.823561@28.296906.png,531@239225@112.823561@28.296906.png,531,239225,112.823561,28.296906,ok,530,530,678820.0203765746,3131442.136244517,729.5090100330999,-34.45503105036914,729.5090100330999,-34.45503105036914,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/531@239225@112.823561@28.296906.png,True,False,False,,133,uniform
532,traj01,data/raw/satloc/part_1/UAV Data/traj01/533@241227@112.823559@28.297117.png,UAV Data/traj01/533@241227@112.823559@28.297117.png,533@241227@112.823559@28.297117.png,533,241227,112.823559,28.297117,ok,532,532,678819.4713370929,3131465.514414573,728.9599705514265,-11.07686099410057,728.9599705514265,-11.07686099410057,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/533@241227@112.823559@28.297117.png,False,True,False,,134,benchmark73
535,traj01,data/raw/satloc/part_1/UAV Data/traj01/536@244230@112.823559@28.297448.png,UAV Data/traj01/536@244230@112.823559@28.297448.png,536@244230@112.823559@28.297448.png,536,244230,112.823559,28.297448,ok,535,535,678818.9177606376,3131502.192871911,728.4063940960914,25.6015963437967,728.4063940960914,25.6015963437967,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/536@244230@112.823559@28.297448.png,True,False,False,,135,uniform
540,traj01,data/raw/satloc/part_1/UAV Data/traj01/541@249235@112.823560@28.297979.png,UAV Data/traj01/541@249235@112.823560@28.297979.png,541@249235@112.823560@28.297979.png,541,249235,112.82356,28.297979,ok,540,540,678818.1277627087,3131561.035022759,727.6163961671991,84.44374719168991,727.6163961671991,84.44374719168991,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/541@249235@112.823560@28.297979.png,True,False,False,,136,uniform
545,traj01,data/raw/satloc/part_1/UAV Data/traj01/546@254239@112.823588@28.298467.png,UAV Data/traj01/546@254239@112.823588@28.298467.png,546@254239@112.823588@28.298467.png,546,254239,112.823588,28.298467,ok,545,545,678820.0577673215,3131615.1522707115,729.5464007799746,138.5609951443039,729.5464007799746,138.5609951443039,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/546@254239@112.823588@28.298467.png,True,True,False,,137,"uniform,benchmark73"
550,traj01,data/raw/satloc/part_1/UAV Data/traj01/551@259244@112.823611@28.298930.png,UAV Data/traj01/551@259244@112.823611@28.298930.png,551@259244@112.823611@28.298930.png,551,259244,112.823611,28.29893,ok,550,550,678821.5391613846,3131666.491844947,731.0277948430739,189.9005693797953,731.0277948430739,189.9005693797953,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/551@259244@112.823611@28.298930.png,True,False,False,,138,uniform
555,traj01,data/raw/satloc/part_1/UAV Data/traj01/556@264249@112.823612@28.299111.png,UAV Data/traj01/556@264249@112.823612@28.299111.png,556@264249@112.823612@28.299111.png,556,264249,112.823612,28.299111,ok,555,555,678821.3345018567,3131686.550130172,730.8231353152078,209.95885460451245,730.8231353152078,209.95885460451245,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/556@264249@112.823612@28.299111.png,True,False,False,,139,uniform
560,traj01,data/raw/satloc/part_1/UAV Data/traj01/561@269254@112.823610@28.299110.png,UAV Data/traj01/561@269254@112.823610@28.299110.png,561@269254@112.823610@28.299110.png,561,269254,112.82361,28.29911,ok,560,560,678821.1400199764,3131686.436358336,730.6286534349201,209.8450827687048,730.6286534349201,209.8450827687048,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/561@269254@112.823610@28.299110.png,True,False,False,,140,uniform
563,traj01,data/raw/satloc/part_1/UAV Data/traj01/564@272256@112.823610@28.299110.png,UAV Data/traj01/564@272256@112.823610@28.299110.png,564@272256@112.823610@28.299110.png,564,272256,112.82361,28.29911,ok,563,563,678821.1400199764,3131686.436358336,730.6286534349201,209.8450827687048,730.6286534349201,209.8450827687048,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/564@272256@112.823610@28.299110.png,False,True,False,,141,benchmark73
565,traj01,data/raw/satloc/part_1/UAV Data/traj01/566@274258@112.823610@28.299104.png,UAV Data/traj01/566@274258@112.823610@28.299104.png,566@274258@112.823610@28.299104.png,566,274258,112.82361,28.299104,ok,565,565,678821.1500554719,3131685.77149187,730.6386889304267,209.1802163026296,730.6386889304267,209.1802163026296,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/566@274258@112.823610@28.299104.png,True,False,False,,142,uniform
570,traj01,data/raw/satloc/part_1/UAV Data/traj01/571@279263@112.823610@28.298927.png,UAV Data/traj01/571@279263@112.823610@28.298927.png,571@279263@112.823610@28.298927.png,571,279263,112.82361,28.298927,ok,570,570,678821.446101706,3131666.157931349,730.934735164512,189.56665578158567,730.934735164512,189.56665578158567,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/571@279263@112.823610@28.298927.png,True,False,False,,143,uniform
572,traj01,data/raw/satloc/part_1/UAV Data/traj01/573@281265@112.823608@28.298904.png,UAV Data/traj01/573@281265@112.823608@28.298904.png,573@281265@112.823608@28.298904.png,573,281265,112.823608,28.298904,ok,572,572,678821.288416021,3131663.606315885,730.7770494795404,187.015040318016,730.7770494795404,187.015040318016,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/573@281265@112.823608@28.298904.png,False,True,False,,144,benchmark73
575,traj01,data/raw/satloc/part_1/UAV Data/traj01/576@284268@112.823599@28.298901.png,UAV Data/traj01/576@284268@112.823599@28.298901.png,576@284268@112.823599@28.298901.png,576,284268,112.823599,28.298901,ok,575,575,678820.4107369103,3131663.2605593707,729.8993703688029,186.6692838035524,729.8993703688029,186.6692838035524,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/576@284268@112.823599@28.298901.png,True,False,False,,145,uniform
576,traj01,data/raw/satloc/part_1/UAV Data/traj01/577@285269@112.823580@28.298897.png,UAV Data/traj01/577@285269@112.823580@28.298897.png,577@285269@112.823580@28.298897.png,577,285269,112.82358,28.298897,ok,576,576,678818.5539560309,3131662.7891883454,728.0425894893706,186.1979127782397,728.0425894893706,186.1979127782397,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/577@285269@112.823580@28.298897.png,False,True,False,,146,benchmark73
580,traj01,data/raw/satloc/part_1/UAV Data/traj01/581@289273@112.823396@28.298859.png,UAV Data/traj01/581@289273@112.823396@28.298859.png,581@289273@112.823396@28.298859.png,581,289273,112.823396,28.298859,ok,580,580,678800.5712601002,3131658.30599782,710.0598935587332,181.7147222529165,710.0598935587332,181.7147222529165,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/581@289273@112.823396@28.298859.png,True,False,False,,147,uniform
585,traj01,data/raw/satloc/part_1/UAV Data/traj01/586@3002@112.822973@28.298770.png,UAV Data/traj01/586@3002@112.822973@28.298770.png,586@3002@112.822973@28.298770.png,586,3002,112.822973,28.29877,ok,585,585,678759.2333049835,3131647.81776422,668.7219384419732,171.22648865217343,668.7219384419732,171.22648865217343,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/586@3002@112.822973@28.298770.png,True,False,False,,148,uniform
590,traj01,data/raw/satloc/part_1/UAV Data/traj01/591@8007@112.822469@28.298664.png,UAV Data/traj01/591@8007@112.822469@28.298664.png,591@8007@112.822469@28.298664.png,591,8007,112.822469,28.298664,ok,590,590,678709.9794163166,3131635.3260542,619.4680497751106,158.73477863240987,619.4680497751106,158.73477863240987,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/591@8007@112.822469@28.298664.png,True,True,False,,149,"uniform,benchmark73"
595,traj01,data/raw/satloc/part_1/UAV Data/traj01/596@13012@112.821971@28.298559.png,UAV Data/traj01/596@13012@112.821971@28.298559.png,596@13012@112.821971@28.298559.png,596,13012,112.821971,28.298559,ok,595,595,678661.3122316817,3131622.954239609,570.8008651401615,146.36296404199675,570.8008651401615,146.36296404199675,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/596@13012@112.821971@28.298559.png,True,False,False,,150,uniform
600,traj01,data/raw/satloc/part_1/UAV Data/traj01/601@18017@112.821478@28.298454.png,UAV Data/traj01/601@18017@112.821478@28.298454.png,601@18017@112.821478@28.298454.png,601,18017,112.821478,28.298454,ok,600,600,678613.1353467451,3131610.590023423,522.6239802036434,133.99874785589054,522.6239802036434,133.99874785589054,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/601@18017@112.821478@28.298454.png,True,False,False,,151,uniform
605,traj01,data/raw/satloc/part_1/UAV Data/traj01/606@23021@112.820983@28.298350.png,UAV Data/traj01/606@23021@112.820983@28.298350.png,606@23021@112.820983@28.298350.png,606,23021,112.820983,28.29835,ok,605,605,678564.7605476384,3131598.333863014,474.2491810969077,121.74258744670078,474.2491810969077,121.74258744670078,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/606@23021@112.820983@28.298350.png,True,False,False,,152,uniform
610,traj01,data/raw/satloc/part_1/UAV Data/traj01/611@28026@112.820486@28.298245.png,UAV Data/traj01/611@28026@112.820486@28.298245.png,611@28026@112.820486@28.298245.png,611,28026,112.820486,28.298245,ok,610,610,678516.1911745903,3131585.964138842,425.6798080487642,109.37286327499896,425.6798080487642,109.37286327499896,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/611@28026@112.820486@28.298245.png,True,False,False,,153,uniform
613,traj01,data/raw/satloc/part_1/UAV Data/traj01/614@31029@112.820188@28.298182.png,UAV Data/traj01/614@31029@112.820188@28.298182.png,614@31029@112.820188@28.298182.png,614,31029,112.820188,28.298182,ok,613,613,678487.0691236398,3131578.5426980024,396.55775709834415,101.9514224352315,396.55775709834415,101.9514224352315,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/614@31029@112.820188@28.298182.png,False,True,False,,154,benchmark73
615,traj01,data/raw/satloc/part_1/UAV Data/traj01/616@33031@112.819989@28.298140.png,UAV Data/traj01/616@33031@112.819989@28.298140.png,616@33031@112.819989@28.298140.png,616,33031,112.819989,28.29814,ok,615,615,678467.6217125489,3131573.5946191507,377.1103460073937,97.0033435835503,377.1103460073937,97.0033435835503,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/616@33031@112.819989@28.298140.png,True,False,False,,155,uniform
620,traj01,data/raw/satloc/part_1/UAV Data/traj01/621@38035@112.819492@28.298035.png,UAV Data/traj01/621@38035@112.819492@28.298035.png,621@38035@112.819492@28.298035.png,621,38035,112.819492,28.298035,ok,620,620,678419.0521615107,3131561.225303936,328.5407949691871,84.63402836816385,328.5407949691871,84.63402836816385,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/621@38035@112.819492@28.298035.png,True,False,False,,156,uniform
625,traj01,data/raw/satloc/part_1/UAV Data/traj01/626@43040@112.818994@28.297930.png,UAV Data/traj01/626@43040@112.818994@28.297930.png,626@43040@112.818994@28.297930.png,626,43040,112.818994,28.29793,ok,625,625,678370.3844433029,3131548.854716612,279.87307676137425,72.26344104437158,279.87307676137425,72.26344104437158,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/626@43040@112.818994@28.297930.png,True,False,False,,157,uniform
630,traj01,data/raw/satloc/part_1/UAV Data/traj01/631@48045@112.818498@28.297825.png,UAV Data/traj01/631@48045@112.818498@28.297825.png,631@48045@112.818498@28.297825.png,631,48045,112.818498,28.297825,ok,630,630,678321.9127924502,3131536.487286933,231.4014259086689,59.89601136604324,231.4014259086689,59.89601136604324,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/631@48045@112.818498@28.297825.png,True,True,False,,158,"uniform,benchmark73"
635,traj01,data/raw/satloc/part_1/UAV Data/traj01/636@53050@112.818412@28.297804.png,UAV Data/traj01/636@53050@112.818412@28.297804.png,636@53050@112.818412@28.297804.png,636,53050,112.818412,28.297804,ok,635,635,678313.5130848485,3131534.033310001,223.0017183070304,57.44203443359584,223.0017183070304,57.44203443359584,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/636@53050@112.818412@28.297804.png,True,False,False,,159,uniform
640,traj01,data/raw/satloc/part_1/UAV Data/traj01/641@58054@112.818486@28.297818.png,UAV Data/traj01/641@58054@112.818486@28.297818.png,641@58054@112.818486@28.297818.png,641,58054,112.818486,28.297818,ok,640,640,678320.7475280007,3131535.6938966494,230.2361614592373,59.1026210822165,230.2361614592373,59.1026210822165,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/641@58054@112.818486@28.297818.png,True,False,False,,160,uniform
645,traj01,data/raw/satloc/part_1/UAV Data/traj01/646@63059@112.818486@28.297819.png,UAV Data/traj01/646@63059@112.818486@28.297819.png,646@63059@112.818486@28.297819.png,646,63059,112.818486,28.297819,ok,645,645,678320.7458601936,3131535.804707534,230.23449365212585,59.21343196695671,230.23449365212585,59.21343196695671,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/646@63059@112.818486@28.297819.png,True,False,False,,161,uniform
650,traj01,data/raw/satloc/part_1/UAV Data/traj01/651@68064@112.818490@28.297680.png,UAV Data/traj01/651@68064@112.818490@28.297680.png,651@68064@112.818490@28.297680.png,651,68064,112.81849,28.29768,ok,650,650,678321.3699984336,3131520.4078994216,230.85863189212972,43.81662385445088,230.85863189212972,43.81662385445088,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/651@68064@112.818490@28.297680.png,True,False,False,,162,uniform
652,traj01,data/raw/satloc/part_1/UAV Data/traj01/653@70066@112.818492@28.297511.png,UAV Data/traj01/653@70066@112.818492@28.297511.png,653@70066@112.818492@28.297511.png,653,70066,112.818492,28.297511,ok,652,652,678321.8480135123,3131501.6838128297,231.3366469708272,25.09253726247698,231.3366469708272,25.09253726247698,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/653@70066@112.818492@28.297511.png,False,True,False,,163,benchmark73
655,traj01,data/raw/satloc/part_1/UAV Data/traj01/656@73068@112.818497@28.297204.png,UAV Data/traj01/656@73068@112.818497@28.297204.png,656@73068@112.818497@28.297204.png,656,73068,112.818497,28.297204,ok,655,655,678322.8504184599,3131467.672254132,232.33905191835947,-8.91902143554762,232.33905191835947,-8.91902143554762,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/656@73068@112.818497@28.297204.png,True,False,False,,164,uniform
660,traj01,data/raw/satloc/part_1/UAV Data/traj01/661@78073@112.818506@28.296664.png,UAV Data/traj01/661@78073@112.818506@28.296664.png,661@78073@112.818506@28.296664.png,661,78073,112.818506,28.296664,ok,660,660,678324.6337277747,3131407.847668668,234.1223612332251,-68.74360689939931,234.1223612332251,-68.74360689939931,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/661@78073@112.818506@28.296664.png,True,False,False,,165,uniform
661,traj01,data/raw/satloc/part_1/UAV Data/traj01/662@79074@112.818508@28.296555.png,UAV Data/traj01/662@79074@112.818508@28.296555.png,662@79074@112.818508@28.296555.png,662,79074,112.818508,28.296555,ok,661,661,678325.0116724524,3131395.7722364166,234.500305910944,-80.81903915060684,234.500305910944,-80.81903915060684,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/662@79074@112.818508@28.296555.png,False,True,False,,166,benchmark73
665,traj01,data/raw/satloc/part_1/UAV Data/traj01/666@83078@112.818516@28.296118.png,UAV Data/traj01/666@83078@112.818516@28.296118.png,666@83078@112.818516@28.296118.png,666,83078,112.818516,28.296118,ok,665,665,678326.525116463,3131347.35969817,236.0137499214616,-129.23157739732414,236.0137499214616,-129.23157739732414,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/666@83078@112.818516@28.296118.png,True,False,False,,167,uniform
670,traj01,data/raw/satloc/part_1/UAV Data/traj01/671@88083@112.818524@28.295571.png,UAV Data/traj01/671@88083@112.818524@28.295571.png,671@88083@112.818524@28.295571.png,671,88083,112.818524,28.295571,ok,670,670,678328.2220060604,3131286.757968631,237.71063951891847,-189.8333069360815,237.71063951891847,-189.8333069360815,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/671@88083@112.818524@28.295571.png,True,False,False,,168,uniform
675,traj01,data/raw/satloc/part_1/UAV Data/traj01/676@93087@112.818530@28.295026.png,UAV Data/traj01/676@93087@112.818530@28.295026.png,676@93087@112.818530@28.295026.png,676,93087,112.81853,28.295026,ok,675,675,678329.7193903984,3131226.374912685,239.20802385685965,-250.21636288240552,239.20802385685965,-250.21636288240552,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/676@93087@112.818530@28.295026.png,True,False,False,,169,uniform
678,traj01,data/raw/satloc/part_1/UAV Data/traj01/679@96090@112.818534@28.294700.png,UAV Data/traj01/679@96090@112.818534@28.294700.png,679@96090@112.818534@28.294700.png,679,96090,112.818534,28.2947,ok,678,678,678330.6553809147,3131190.256482386,240.14401437318884,-286.3347931811586,240.14401437318884,-286.3347931811586,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/679@96090@112.818534@28.294700.png,False,True,False,,170,benchmark73
680,traj01,data/raw/satloc/part_1/UAV Data/traj01/681@98092@112.818534@28.294483.png,UAV Data/traj01/681@98092@112.818534@28.294483.png,681@98092@112.818534@28.294483.png,681,98092,112.818534,28.294483,ok,680,680,678331.0172666175,3131166.210530364,240.5059000760084,-310.38074520323426,240.5059000760084,-310.38074520323426,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/681@98092@112.818534@28.294483.png,True,False,False,,171,uniform
