token,variant,status,satellite_candidates,runtime_s,uav_image_path,uav_lon,uav_lat,top1_tile_id,top1_error_m,top1_hit_le_threshold,oracle_topk_error_m,oracle_topk_hit_le_threshold,first_correct_rank,best_correct_error_m
551,v8_lab_logchroma_fused,ok,8625,0.1134037971496582,data/raw/satloc/part_1/UAV Data/traj01/551@259244@112.823611@28.298930.png,112.823611,28.29893,02977,1250.6735961045024,False,19.291946101372673,True,19,17.804286681114306
551,v9_canny_structure,ok,8625,0.11555910110473633,data/raw/satloc/part_1/UAV Data/traj01/551@259244@112.823611@28.298930.png,112.823611,28.29893,02957,552.6214154305512,False,19.291946101372673,True,26,17.804286681114306
556,v3_green_suppressed,ok,8625,0.11526894569396973,data/raw/satloc/part_1/UAV Data/traj01/556@264249@112.823612@28.299111.png,112.823612,28.299111,02974,1146.351016721857,False,56.35162596251339,False,72,7.2339504555430585
556,v5_edge_magnitude,ok,8625,0.1302320957183838,data/raw/satloc/part_1/UAV Data/traj01/556@264249@112.823612@28.299111.png,112.823612,28.299111,05473,1332.9397318610388,False,63.5617505054271,False,112,7.2339504555430585
556,v8_lab_logchroma_fused,ok,8625,0.13877296447753906,data/raw/satloc/part_1/UAV Data/traj01/556@264249@112.823612@28.299111.png,112.823612,28.299111,02974,1146.351016721857,False,28.765244690436067,True,37,7.2339504555430585
556,v9_canny_structure,ok,8625,0.10377907752990723,data/raw/satloc/part_1/UAV Data/traj01/556@264249@112.823612@28.299111.png,112.823612,28.299111,04480,1430.3047887097025,False,7.2339504555430585,True,17,7.2339504555430585
561,v3_green_suppressed,ok,8625,0.11616730690002441,data/raw/satloc/part_1/UAV Data/traj01/561@269254@112.823610@28.299110.png,112.82361,28.29911,04629,2233.769617515345,False,562.0707211237336,False,7865,7.008808334416276
561,v5_edge_magnitude,ok,8625,0.10864710807800293,data/raw/satloc/part_1/UAV Data/traj01/561@269254@112.823610@28.299110.png,112.82361,28.29911,01513,1888.349437173703,False,587.2769731974296,False,7929,7.008808334416276
561,v8_lab_logchroma_fused,ok,8625,0.1353621482849121,data/raw/satloc/part_1/UAV Data/traj01/561@269254@112.823610@28.299110.png,112.82361,28.29911,01513,1888.349437173703,False,587.2769731974296,False,8081,7.008808334416276
561,v9_canny_structure,ok,8625,0.12458205223083496,data/raw/satloc/part_1/UAV Data/traj01/561@269254@112.823610@28.299110.png,112.82361,28.29911,04629,2233.769617515345,False,611.1199444729042,False,7880,7.008808334416276
564,v3_green_suppressed,ok,8625,0.12461400032043457,data/raw/satloc/part_1/UAV Data/traj01/564@272256@112.823610@28.299110.png,112.82361,28.29911,05599,1381.470709577026,False,38.75681158318906,True,28,7.008808334416276
564,v5_edge_magnitude,ok,8625,0.13372015953063965,data/raw/satloc/part_1/UAV Data/traj01/564@272256@112.823610@28.299110.png,112.82361,28.29911,03736,1584.3444823255707,False,47.86307477668596,False,67,7.008808334416276
564,v8_lab_logchroma_fused,ok,8625,0.14470386505126953,data/raw/satloc/part_1/UAV Data/traj01/564@272256@112.823610@28.299110.png,112.82361,28.29911,03085,661.2137645249275,False,47.86307477668596,False,74,7.008808334416276
564,v9_canny_structure,ok,8625,0.11261320114135742,data/raw/satloc/part_1/UAV Data/traj01/564@272256@112.823610@28.299110.png,112.82361,28.29911,03114,1671.174806255892,False,47.86307477668596,False,105,7.008808334416276
566,v3_green_suppressed,ok,8625,0.12497806549072266,data/raw/satloc/part_1/UAV Data/traj01/566@274258@112.823610@28.299104.png,112.82361,28.299104,05599,1381.0982356595218,False,38.09826607719721,True,28,6.715914783704999
566,v5_edge_magnitude,ok,8625,0.10878109931945801,data/raw/satloc/part_1/UAV Data/traj01/566@274258@112.823610@28.299104.png,112.82361,28.299104,03736,1584.2403252269353,False,47.33139978436173,False,65,6.715914783704999
566,v8_lab_logchroma_fused,ok,8625,0.12250518798828125,data/raw/satloc/part_1/UAV Data/traj01/566@274258@112.823610@28.299104.png,112.82361,28.299104,03085,661.1402736900575,False,47.33139978436173,False,67,6.715914783704999
566,v9_canny_structure,ok,8625,0.10591006278991699,data/raw/satloc/part_1/UAV Data/traj01/566@274258@112.823610@28.299104.png,112.82361,28.299104,03114,1671.1457701169634,False,47.33139978436173,False,101,6.715914783704999
571,v3_green_suppressed,ok,8625,0.11158394813537598,data/raw/satloc/part_1/UAV Data/traj01/571@279263@112.823610@28.298927.png,112.82361,28.298927,02961,692.2938686618959,False,18.944645732436342,True,26,18.08340086672567
571,v5_edge_magnitude,ok,8625,0.11278486251831055,data/raw/satloc/part_1/UAV Data/traj01/571@279263@112.823610@28.298927.png,112.82361,28.298927,05471,1263.787738045516,False,204.01710985154185,False,66,18.08340086672567
571,v8_lab_logchroma_fused,ok,8625,0.12125086784362793,data/raw/satloc/part_1/UAV Data/traj01/571@279263@112.823610@28.298927.png,112.82361,28.298927,01971,1073.4800849511514,False,18.944645732436342,True,38,18.08340086672567
571,v9_canny_structure,ok,8625,0.16350269317626953,data/raw/satloc/part_1/UAV Data/traj01/571@279263@112.823610@28.298927.png,112.82361,28.298927,03736,1581.2912438195046,False,169.3470209370242,False,58,18.08340086672567
573,v3_green_suppressed,ok,8625,0.12157011032104492,data/raw/satloc/part_1/UAV Data/traj01/573@281265@112.823608@28.298904.png,112.823608,28.298904,05796,1079.7272137935406,False,763.068244944833,False,7798,16.475088631183265
573,v5_edge_magnitude,ok,8625,0.16762375831604004,data/raw/satloc/part_1/UAV Data/traj01/573@281265@112.823608@28.298904.png,112.823608,28.298904,04504,2220.6429085593422,False,597.2756919587115,False,7863,16.475088631183265
573,v8_lab_logchroma_fused,ok,8625,0.1393272876739502,data/raw/satloc/part_1/UAV Data/traj01/573@281265@112.823608@28.298904.png,112.823608,28.298904,04504,2220.6429085593422,False,568.1063808885397,False,8030,16.475088631183265
573,v9_canny_structure,ok,8625,0.10942387580871582,data/raw/satloc/part_1/UAV Data/traj01/573@281265@112.823608@28.298904.png,112.823608,28.298904,04629,2228.286767291819,False,630.6417330852199,False,7872,16.475088631183265
576,v3_green_suppressed,ok,8625,0.11764025688171387,data/raw/satloc/part_1/UAV Data/traj01/576@284268@112.823599@28.298901.png,112.823599,28.298901,05127,2330.081577416698,False,615.9148385559512,False,8028,15.860698283126537
576,v5_edge_magnitude,ok,8625,0.13070106506347656,data/raw/satloc/part_1/UAV Data/traj01/576@284268@112.823599@28.298901.png,112.823599,28.298901,00368,1947.52323609762,False,533.3509578907225,False,8063,15.860698283126537
576,v8_lab_logchroma_fused,ok,8625,0.16317963600158691,data/raw/satloc/part_1/UAV Data/traj01/576@284268@112.823599@28.298901.png,112.823599,28.298901,00493,1934.9199636736228,False,533.3509578907225,False,8040,15.860698283126537
576,v9_canny_structure,ok,8625,0.12190485000610352,data/raw/satloc/part_1/UAV Data/traj01/576@284268@112.823599@28.298901.png,112.823599,28.298901,00368,1947.52323609762,False,584.4667127121523,False,7870,15.860698283126537
577,v3_green_suppressed,ok,8625,0.12086296081542969,data/raw/satloc/part_1/UAV Data/traj01/577@285269@112.823580@28.298897.png,112.82358,28.298897,05127,2328.170876843154,False,544.4828956450446,False,7991,14.931491076707529
577,v5_edge_magnitude,ok,8625,0.12510085105895996,data/raw/satloc/part_1/UAV Data/traj01/577@285269@112.823580@28.298897.png,112.82358,28.298897,00368,1949.4163461478022,False,535.2635983200925,False,8047,14.931491076707529
577,v8_lab_logchroma_fused,ok,8625,0.1584458351135254,data/raw/satloc/part_1/UAV Data/traj01/577@285269@112.823580@28.298897.png,112.82358,28.298897,00493,1936.817378951831,False,535.2635983200925,False,8048,14.931491076707529
577,v9_canny_structure,ok,8625,0.1402430534362793,data/raw/satloc/part_1/UAV Data/traj01/577@285269@112.823580@28.298897.png,112.82358,28.298897,00368,1949.4163461478022,False,584.2006954013398,False,7897,14.931491076707529
581,v3_green_suppressed,ok,8625,0.12953710556030273,data/raw/satloc/part_1/UAV Data/traj01/581@289273@112.823396@28.298859.png,112.823396,28.298859,00368,1967.7214688758818,False,600.8177344292369,False,7599,18.057110853079067
581,v5_edge_magnitude,ok,8625,0.1551070213317871,data/raw/satloc/part_1/UAV Data/traj01/581@289273@112.823396@28.298859.png,112.823396,28.298859,00368,1967.7214688758818,False,553.7668739724363,False,7616,18.057110853079067
581,v8_lab_logchroma_fused,ok,8625,0.15538787841796875,data/raw/satloc/part_1/UAV Data/traj01/581@289273@112.823396@28.298859.png,112.823396,28.298859,00368,1967.7214688758818,False,553.7668739724363,False,7363,18.057110853079067
581,v9_canny_structure,ok,8625,0.11517190933227539,data/raw/satloc/part_1/UAV Data/traj01/581@289273@112.823396@28.298859.png,112.823396,28.298859,00368,1967.7214688758818,False,516.5831316860925,False,7382,18.057110853079067
586,v3_green_suppressed,ok,8625,0.12227606773376465,data/raw/satloc/part_1/UAV Data/traj01/586@3002@112.822973@28.298770.png,112.822973,28.29877,00368,2009.8836912608188,False,497.7245140307171,False,6029,13.622281537351393
586,v5_edge_magnitude,ok,8625,0.13407421112060547,data/raw/satloc/part_1/UAV Data/traj01/586@3002@112.822973@28.298770.png,112.822973,28.29877,00243,2022.8739720310684,False,532.0909637261522,False,5263,13.622281537351393
586,v8_lab_logchroma_fused,ok,8625,0.14136576652526855,data/raw/satloc/part_1/UAV Data/traj01/586@3002@112.822973@28.298770.png,112.822973,28.29877,00368,2009.8836912608188,False,511.8771464560593,False,6079,13.622281537351393
586,v9_canny_structure,ok,8625,0.145219087600708,data/raw/satloc/part_1/UAV Data/traj01/586@3002@112.822973@28.298770.png,112.822973,28.29877,00243,2022.8739720310684,False,511.8771464560593,False,7092,13.622281537351393
591,v3_green_suppressed,ok,8625,0.1397256851196289,data/raw/satloc/part_1/UAV Data/traj01/591@8007@112.822469@28.298664.png,112.822469,28.298664,05195,664.122350840448,False,278.6999860848295,False,2642,11.358096341943831
591,v5_edge_magnitude,ok,8625,0.14806461334228516,data/raw/satloc/part_1/UAV Data/traj01/591@8007@112.822469@28.298664.png,112.822469,28.298664,01331,782.5416809673015,False,278.6999860848295,False,577,11.358096341943831
591,v8_lab_logchroma_fused,ok,8625,0.16948390007019043,data/raw/satloc/part_1/UAV Data/traj01/591@8007@112.822469@28.298664.png,112.822469,28.298664,01331,782.5416809673015,False,278.6999860848295,False,1174,11.358096341943831
591,v9_canny_structure,ok,8625,0.16060185432434082,data/raw/satloc/part_1/UAV Data/traj01/591@8007@112.822469@28.298664.png,112.822469,28.298664,01393,1628.0581126685745,False,140.81553963948497,False,4082,11.358096341943831
596,v3_green_suppressed,ok,8625,0.1297290325164795,data/raw/satloc/part_1/UAV Data/traj01/596@13012@112.821971@28.298559.png,112.821971,28.298559,02805,236.90237893530468,False,203.23023398275845,False,1600,18.89463769234253
596,v5_edge_magnitude,ok,8625,0.15729475021362305,data/raw/satloc/part_1/UAV Data/traj01/596@13012@112.821971@28.298559.png,112.821971,28.298559,00944,636.7641900914416,False,203.23023398275845,False,306,18.89463769234253
596,v8_lab_logchroma_fused,ok,8625,0.16492605209350586,data/raw/satloc/part_1/UAV Data/traj01/596@13012@112.821971@28.298559.png,112.821971,28.298559,01342,1164.1594278983264,False,203.23023398275845,False,1439,18.89463769234253
596,v9_canny_structure,ok,8625,0.14225482940673828,data/raw/satloc/part_1/UAV Data/traj01/596@13012@112.821971@28.298559.png,112.821971,28.298559,06413,1260.625755106704,False,179.5782502295871,False,442,18.89463769234253
601,v3_green_suppressed,ok,8625,0.15294790267944336,data/raw/satloc/part_1/UAV Data/traj01/601@18017@112.821478@28.298454.png,112.821478,28.298454,05484,1828.5037972274613,False,363.0908847605017,False,5096,6.893828929356636
601,v5_edge_magnitude,ok,8625,0.13064980506896973,data/raw/satloc/part_1/UAV Data/traj01/601@18017@112.821478@28.298454.png,112.821478,28.298454,00461,1161.353825895991,False,323.72295393376635,False,5467,6.893828929356636
601,v8_lab_logchroma_fused,ok,8625,0.15443181991577148,data/raw/satloc/part_1/UAV Data/traj01/601@18017@112.821478@28.298454.png,112.821478,28.298454,05484,1828.5037972274613,False,363.0908847605017,False,5531,6.893828929356636
601,v9_canny_structure,ok,8625,0.13413405418395996,data/raw/satloc/part_1/UAV Data/traj01/601@18017@112.821478@28.298454.png,112.821478,28.298454,06288,1193.8325987294747,False,69.93782905627909,False,4401,6.893828929356636
606,v3_green_suppressed,ok,8625,0.137099027633667,data/raw/satloc/part_1/UAV Data/traj01/606@23021@112.820983@28.298350.png,112.820983,28.29835,07996,2557.0024602912176,False,260.35700795301256,False,394,13.139994995612343
606,v5_edge_magnitude,ok,8625,0.13341498374938965,data/raw/satloc/part_1/UAV Data/traj01/606@23021@112.820983@28.298350.png,112.820983,28.29835,05215,1234.842463538667,False,259.74084824622486,False,409,13.139994995612343
606,v8_lab_logchroma_fused,ok,8625,0.15330004692077637,data/raw/satloc/part_1/UAV Data/traj01/606@23021@112.820983@28.298350.png,112.820983,28.29835,05356,1759.3456636125495,False,259.74084824622486,False,342,13.139994995612343
606,v9_canny_structure,ok,8625,0.13179302215576172,data/raw/satloc/part_1/UAV Data/traj01/606@23021@112.820983@28.298350.png,112.820983,28.29835,03756,1854.266919243125,False,552.0322422624473,False,1956,13.139994995612343
611,v3_green_suppressed,ok,8625,0.12030792236328125,data/raw/satloc/part_1/UAV Data/traj01/611@28026@112.820486@28.298245.png,112.820486,28.298245,04378,1933.7492972580865,False,439.10789350090755,False,760,18.769109749116424
611,v5_edge_magnitude,ok,8625,0.14050579071044922,data/raw/satloc/part_1/UAV Data/traj01/611@28026@112.820486@28.298245.png,112.820486,28.298245,04378,1933.7492972580865,False,236.93884946274804,False,598,18.769109749116424
611,v8_lab_logchroma_fused,ok,8625,0.14851021766662598,data/raw/satloc/part_1/UAV Data/traj01/611@28026@112.820486@28.298245.png,112.820486,28.298245,04378,1933.7492972580865,False,189.43180621413111,False,420,18.769109749116424
611,v9_canny_structure,ok,8625,0.12718582153320312,data/raw/satloc/part_1/UAV Data/traj01/611@28026@112.820486@28.298245.png,112.820486,28.298245,04752,1989.9526269698129,False,1036.4682670365426,False,1799,18.769109749116424
614,v3_green_suppressed,ok,8625,0.12094998359680176,data/raw/satloc/part_1/UAV Data/traj01/614@31029@112.820188@28.298182.png,112.820188,28.298182,03505,1804.05349735996,False,198.8225095848538,False,950,15.475847478493524
614,v5_edge_magnitude,ok,8625,0.1289200782775879,data/raw/satloc/part_1/UAV Data/traj01/614@31029@112.820188@28.298182.png,112.820188,28.298182,04378,1903.778953869429,False,141.90573834343806,False,742,15.475847478493524
614,v8_lab_logchroma_fused,ok,8625,0.13207101821899414,data/raw/satloc/part_1/UAV Data/traj01/614@31029@112.820188@28.298182.png,112.820188,28.298182,03505,1804.05349735996,False,141.90573834343806,False,1602,15.475847478493524
614,v9_canny_structure,ok,8625,0.13426780700683594,data/raw/satloc/part_1/UAV Data/traj01/614@31029@112.820188@28.298182.png,112.820188,28.298182,04502,1944.7778207945855,False,693.7467589063283,False,808,15.475847478493524
616,v3_green_suppressed,ok,8625,0.12494492530822754,data/raw/satloc/part_1/UAV Data/traj01/616@33031@112.819989@28.298140.png,112.819989,28.29814,03505,1784.325931274716,False,144.73304604901867,False,895,0.7900792620320365
616,v5_edge_magnitude,ok,8625,0.12243008613586426,data/raw/satloc/part_1/UAV Data/traj01/616@33031@112.819989@28.298140.png,112.819989,28.29814,04762,1602.5817078834807,False,126.51100062871275,False,362,0.7900792620320365
616,v8_lab_logchroma_fused,ok,8625,0.14708209037780762,data/raw/satloc/part_1/UAV Data/traj01/616@33031@112.819989@28.298140.png,112.819989,28.29814,04762,1602.5817078834807,False,144.73304604901867,False,597,0.7900792620320365
616,v9_canny_structure,ok,8625,0.14299368858337402,data/raw/satloc/part_1/UAV Data/traj01/616@33031@112.819989@28.298140.png,112.819989,28.29814,04502,1924.7542263881717,False,698.1221848712684,False,460,0.7900792620320365
621,v3_green_suppressed,ok,8625,0.14032316207885742,data/raw/satloc/part_1/UAV Data/traj01/621@38035@112.819492@28.298035.png,112.819492,28.298035,05901,1253.6433749195157,False,92.44761537497416,False,124,17.309750416825356
621,v5_edge_magnitude,ok,8625,0.1365351676940918,data/raw/satloc/part_1/UAV Data/traj01/621@38035@112.819492@28.298035.png,112.819492,28.298035,04377,1868.1139578408938,False,24.71865113573828,True,24,17.309750416825356
621,v8_lab_logchroma_fused,ok,8625,0.14377069473266602,data/raw/satloc/part_1/UAV Data/traj01/621@38035@112.819492@28.298035.png,112.819492,28.298035,03004,1768.083949994498,False,128.80822271172164,False,66,17.309750416825356
621,v9_canny_structure,ok,8625,0.1256861686706543,data/raw/satloc/part_1/UAV Data/traj01/621@38035@112.819492@28.298035.png,112.819492,28.298035,04377,1868.1139578408938,False,57.96541863031011,False,183,17.309750416825356
626,v3_green_suppressed,ok,8625,0.12205266952514648,data/raw/satloc/part_1/UAV Data/traj01/626@43040@112.818994@28.297930.png,112.818994,28.29793,03281,776.2085238331828,False,78.78194827733044,False,251,14.30252243149445
626,v5_edge_magnitude,ok,8625,0.132080078125,data/raw/satloc/part_1/UAV Data/traj01/626@43040@112.818994@28.297930.png,112.818994,28.29793,04545,461.40263606125217,False,48.79917901986137,False,127,14.30252243149445
626,v8_lab_logchroma_fused,ok,8625,0.14864277839660645,data/raw/satloc/part_1/UAV Data/traj01/626@43040@112.818994@28.297930.png,112.818994,28.29793,03004,1719.6990931207454,False,78.78194827733044,False,377,14.30252243149445
626,v9_canny_structure,ok,8625,0.1365509033203125,data/raw/satloc/part_1/UAV Data/traj01/626@43040@112.818994@28.297930.png,112.818994,28.29793,05407,957.0510126841516,False,24.477545057639603,True,17,14.30252243149445
631,v3_green_suppressed,ok,8625,0.13958477973937988,data/raw/satloc/part_1/UAV Data/traj01/631@48045@112.818498@28.297825.png,112.818498,28.297825,03918,354.65048671295403,False,94.79163479293052,False,189,5.582714184244813
631,v5_edge_magnitude,ok,8625,0.1292107105255127,data/raw/satloc/part_1/UAV Data/traj01/631@48045@112.818498@28.297825.png,112.818498,28.297825,04402,922.445754875,False,94.79163479293052,False,120,5.582714184244813
631,v8_lab_logchroma_fused,ok,8625,0.14431095123291016,data/raw/satloc/part_1/UAV Data/traj01/631@48045@112.818498@28.297825.png,112.818498,28.297825,03252,1739.9867687668204,False,260.8192005667495,False,103,5.582714184244813
631,v9_canny_structure,ok,8625,0.14751791954040527,data/raw/satloc/part_1/UAV Data/traj01/631@48045@112.818498@28.297825.png,112.818498,28.297825,04813,572.2641277266958,False,247.21683248838966,False,390,5.582714184244813
636,v3_green_suppressed,ok,8625,0.13718295097351074,data/raw/satloc/part_1/UAV Data/traj01/636@53050@112.818412@28.297804.png,112.818412,28.297804,03918,346.1792932978889,False,91.13457232192427,False,269,14.173137208033934
636,v5_edge_magnitude,ok,8625,0.139693021774292,data/raw/satloc/part_1/UAV Data/traj01/636@53050@112.818412@28.297804.png,112.818412,28.297804,04402,913.7342854266874,False,238.96885369668203,False,160,14.173137208033934
636,v8_lab_logchroma_fused,ok,8625,0.15449309349060059,data/raw/satloc/part_1/UAV Data/traj01/636@53050@112.818412@28.297804.png,112.818412,28.297804,03252,1731.5683651979907,False,346.1792932978889,False,184,14.173137208033934
636,v9_canny_structure,ok,8625,0.13173508644104004,data/raw/satloc/part_1/UAV Data/traj01/636@53050@112.818412@28.297804.png,112.818412,28.297804,00778,1081.441527829086,False,362.215421390048,False,476,14.173137208033934
641,v3_green_suppressed,ok,8625,0.13264203071594238,data/raw/satloc/part_1/UAV Data/traj01/641@58054@112.818486@28.297818.png,112.818486,28.297818,02752,1744.4541594574855,False,197.47445916135064,False,330,6.786711821450893
641,v5_edge_magnitude,ok,8625,0.13514232635498047,data/raw/satloc/part_1/UAV Data/traj01/641@58054@112.818486@28.297818.png,112.818486,28.297818,04507,1602.636659748509,False,142.96361265432415,False,361,6.786711821450893
641,v8_lab_logchroma_fused,ok,8625,0.15791916847229004,data/raw/satloc/part_1/UAV Data/traj01/641@58054@112.818486@28.297818.png,112.818486,28.297818,05185,596.2289604857691,False,197.47445916135064,False,333,6.786711821450893
641,v9_canny_structure,ok,8625,0.13365697860717773,data/raw/satloc/part_1/UAV Data/traj01/641@58054@112.818486@28.297818.png,112.818486,28.297818,00777,1112.911896285799,False,349.28049258015454,False,666,6.786711821450893
646,v3_green_suppressed,ok,8625,0.13594293594360352,data/raw/satloc/part_1/UAV Data/traj01/646@63059@112.818486@28.297819.png,112.818486,28.297819,08412,1521.6150692988497,False,197.53310364683296,False,278,6.777049152418831
646,v5_edge_magnitude,ok,8625,0.13312506675720215,data/raw/satloc/part_1/UAV Data/traj01/646@63059@112.818486@28.297819.png,112.818486,28.297819,08412,1521.6150692988497,False,143.04460749303908,False,364,6.777049152418831
646,v8_lab_logchroma_fused,ok,8625,0.14737915992736816,data/raw/satloc/part_1/UAV Data/traj01/646@63059@112.818486@28.297819.png,112.818486,28.297819,03639,1323.9898305945173,False,197.53310364683296,False,266,6.777049152418831
646,v9_canny_structure,ok,8625,0.1405029296875,data/raw/satloc/part_1/UAV Data/traj01/646@63059@112.818486@28.297819.png,112.818486,28.297819,00777,1112.8420561073565,False,576.3868919356784,False,446,6.777049152418831
651,v3_green_suppressed,ok,8625,0.1527857780456543,data/raw/satloc/part_1/UAV Data/traj01/651@68064@112.818490@28.297680.png,112.81849,28.29768,02626,1784.3100669608484,False,132.49855233276165,False,340,17.209879936339682
651,v5_edge_magnitude,ok,8625,0.11389803886413574,data/raw/satloc/part_1/UAV Data/traj01/651@68064@112.818490@28.297680.png,112.81849,28.29768,08222,2073.555285947832,False,132.49855233276165,False,491,17.209879936339682
651,v8_lab_logchroma_fused,ok,8625,0.12048840522766113,data/raw/satloc/part_1/UAV Data/traj01/651@68064@112.818490@28.297680.png,112.81849,28.29768,08222,2073.555285947832,False,132.49855233276165,False,266,17.209879936339682
651,v9_canny_structure,ok,8625,0.12065577507019043,data/raw/satloc/part_1/UAV Data/traj01/651@68064@112.818490@28.297680.png,112.81849,28.29768,01386,1523.7732858202637,False,312.5128404548582,False,1275,17.209879936339682
653,v3_green_suppressed,ok,8625,0.12057924270629883,data/raw/satloc/part_1/UAV Data/traj01/653@70066@112.818492@28.297511.png,112.818492,28.297511,02751,1782.858626831321,False,120.87787245715178,False,437,6.170085075729636
653,v5_edge_magnitude,ok,8625,0.11145281791687012,data/raw/satloc/part_1/UAV Data/traj01/653@70066@112.818492@28.297511.png,112.818492,28.297511,08347,2083.912440714715,False,120.87787245715178,False,459,6.170085075729636
653,v8_lab_logchroma_fused,ok,8625,0.12904596328735352,data/raw/satloc/part_1/UAV Data/traj01/653@70066@112.818492@28.297511.png,112.818492,28.297511,03639,1322.323479752919,False,120.87787245715178,False,340,6.170085075729636
653,v9_canny_structure,ok,8625,0.11087894439697266,data/raw/satloc/part_1/UAV Data/traj01/653@70066@112.818492@28.297511.png,112.818492,28.297511,00902,1112.8806467269612,False,281.9447772076794,False,1255,6.170085075729636
656,v3_green_suppressed,ok,8625,0.1538088321685791,data/raw/satloc/part_1/UAV Data/traj01/656@73068@112.818497@28.297204.png,112.818497,28.297204,06085,1352.583793438051,False,662.5518804225444,False,389,5.75273330442813
656,v5_edge_magnitude,ok,8625,0.10770416259765625,data/raw/satloc/part_1/UAV Data/traj01/656@73068@112.818497@28.297204.png,112.818497,28.297204,01962,1308.483786751978,False,105.3387785762027,False,208,5.75273330442813
656,v8_lab_logchroma_fused,ok,8625,0.12150096893310547,data/raw/satloc/part_1/UAV Data/traj01/656@73068@112.818497@28.297204.png,112.818497,28.297204,03639,1321.4482666170031,False,99.05987960668429,False,104,5.75273330442813
656,v9_canny_structure,ok,8625,0.10507416725158691,data/raw/satloc/part_1/UAV Data/traj01/656@73068@112.818497@28.297204.png,112.818497,28.297204,02751,1787.0107260101247,False,598.9732181631975,False,1408,5.75273330442813
661,v3_green_suppressed,ok,8625,0.1131739616394043,data/raw/satloc/part_1/UAV Data/traj01/661@78073@112.818506@28.296664.png,112.818506,28.296664,02753,1726.880646374757,False,639.385996404092,False,63,11.734509580388222
661,v5_edge_magnitude,ok,8625,0.10901618003845215,data/raw/satloc/part_1/UAV Data/traj01/661@78073@112.818506@28.296664.png,112.818506,28.296664,02087,1316.577681533502,False,11.734509580388222,True,16,11.734509580388222
661,v8_lab_logchroma_fused,ok,8625,0.12234115600585938,data/raw/satloc/part_1/UAV Data/traj01/661@78073@112.818506@28.296664.png,112.818506,28.296664,03640,1287.1627722348364,False,11.734509580388222,True,3,11.734509580388222
661,v9_canny_structure,ok,8625,0.1105489730834961,data/raw/satloc/part_1/UAV Data/traj01/661@78073@112.818506@28.296664.png,112.818506,28.296664,01512,1522.6122944243857,False,380.00276887002286,False,408,11.734509580388222
662,v3_green_suppressed,ok,8625,0.11660504341125488,data/raw/satloc/part_1/UAV Data/traj01/662@79074@112.818508@28.296555.png,112.818508,28.296555,02753,1729.0016276775623,False,575.440260653347,False,96,4.813682876615551
662,v5_edge_magnitude,ok,8625,0.10795187950134277,data/raw/satloc/part_1/UAV Data/traj01/662@79074@112.818508@28.296555.png,112.818508,28.296555,08607,2337.086027113703,False,230.93602470538974,False,63,4.813682876615551
662,v8_lab_logchroma_fused,ok,8625,0.12163591384887695,data/raw/satloc/part_1/UAV Data/traj01/662@79074@112.818508@28.296555.png,112.818508,28.296555,08624,2845.907118625103,False,4.813682876615551,True,18,4.813682876615551
662,v9_canny_structure,ok,8625,0.10632681846618652,data/raw/satloc/part_1/UAV Data/traj01/662@79074@112.818508@28.296555.png,112.818508,28.296555,01512,1527.7494347684133,False,512.1121602766319,False,254,4.813682876615551
666,v3_green_suppressed,ok,8625,0.11193609237670898,data/raw/satloc/part_1/UAV Data/traj01/666@83078@112.818516@28.296118.png,112.818516,28.296118,02878,1732.0523860979167,False,637.0400506225287,False,132,15.56130896397967
666,v5_edge_magnitude,ok,8625,0.11815619468688965,data/raw/satloc/part_1/UAV Data/traj01/666@83078@112.818516@28.296118.png,112.818516,28.296118,02878,1732.0523860979167,False,621.4055571705047,False,94,15.56130896397967
666,v8_lab_logchroma_fused,ok,8625,0.14195680618286133,data/raw/satloc/part_1/UAV Data/traj01/666@83078@112.818516@28.296118.png,112.818516,28.296118,03766,1254.0048667133594,False,36.879761604711305,True,45,15.56130896397967
666,v9_canny_structure,ok,8625,0.10496187210083008,data/raw/satloc/part_1/UAV Data/traj01/666@83078@112.818516@28.296118.png,112.818516,28.296118,08371,2697.9408278516607,False,465.3289883880324,False,599,15.56130896397967
671,v3_green_suppressed,ok,8625,0.11269092559814453,data/raw/satloc/part_1/UAV Data/traj01/671@88083@112.818524@28.295571.png,112.818524,28.295571,02753,1751.6367827825784,False,586.3703343152168,False,478,6.789177351667665
671,v5_edge_magnitude,ok,8625,0.1028139591217041,data/raw/satloc/part_1/UAV Data/traj01/671@88083@112.818524@28.295571.png,112.818524,28.295571,01834,1305.0219436645154,False,42.99037776620499,False,410,6.789177351667665
671,v8_lab_logchroma_fused,ok,8625,0.11866497993469238,data/raw/satloc/part_1/UAV Data/traj01/671@88083@112.818524@28.295571.png,112.818524,28.295571,04818,586.3703343152168,False,42.99037776620499,False,120,6.789177351667665
671,v9_canny_structure,ok,8625,0.10135078430175781,data/raw/satloc/part_1/UAV Data/traj01/671@88083@112.818524@28.295571.png,112.818524,28.295571,01834,1305.0219436645154,False,468.46255568331316,False,799,6.789177351667665
676,v3_green_suppressed,ok,8625,0.11354279518127441,data/raw/satloc/part_1/UAV Data/traj01/676@93087@112.818530@28.295026.png,112.81853,28.295026,01265,1555.2253325786737,False,244.91671176355615,False,140,3.999277238769038
676,v5_edge_magnitude,ok,8625,0.10300755500793457,data/raw/satloc/part_1/UAV Data/traj01/676@93087@112.818530@28.295026.png,112.81853,28.295026,04426,32.61777093376354,True,32.61777093376354,True,1,3.999277238769038
