policy,token,processed_candidates,chosen_tile_id,chosen_error_m,hit_le_threshold,chosen_union_rank,chosen_lightglue_rank,chosen_hybrid_rank,chosen_lg_score,chosen_hybrid_score,chosen_inliers,chosen_matches,chosen_min_coverage,union_top1_error_m,union_top1_hit_le_threshold,oracle_processed_error_m,oracle_processed_hit_le_threshold,oracle_lightglue_rank,oracle_hybrid_rank,oracle_union_rank,oracle_tile_id,s5c2_chunk,hit_eval_only,chosen_error_m_eval_only,dangerous_false_eval_only,lg_score,lg_inliers,lg_matches,min_coverage,chosen_lg_rank,top1_lg_score,top2_lg_score,lg_score_margin_top1_top2,lg_score_ratio_top1_top2
lightglue_only,621,50,5407,1002.4366519736012,False,15.0,1.0,4.0,13.84877358490566,18.39796692338863,8.0,53.0,0.1875,1868.1139578408936,False,92.44761537497416,False,6.0,15.0,27.0,3177,chunk03,False,1002.4366519736012,True,13.84877358490566,8.0,53.0,0.1875,1.0,13.84877358490566,13.0,0.8487735849056595,1.0652902757619738
lightglue_only,626,50,4042,450.24661269373934,False,32.0,1.0,5.0,14.496129032258064,18.556789204037887,8.0,62.0,0.25,1818.051313989629,False,78.78194827733044,False,31.0,8.0,6.0,3301,chunk03,False,450.24661269373934,True,14.496129032258064,8.0,62.0,0.25,1.0,14.496129032258064,13.39,1.106129032258064,1.0826085909079959
lightglue_only,631,50,4813,572.2641277266958,False,41.0,1.0,27.0,12.84423076923077,15.281273340562404,6.0,65.0,0.3125,1739.9867687668204,False,94.79163479293052,False,41.0,37.0,31.0,3050,chunk03,False,572.2641277266958,True,12.84423076923077,6.0,65.0,0.3125,1.0,12.84423076923077,12.233793103448276,0.6104376657824933,1.04989766138929
lightglue_only,636,50,3890,1289.3054954887366,False,49.0,1.0,16.0,14.447692307692307,16.804835164835165,7.0,91.0,0.25,1547.1419084728109,False,346.1792932978889,False,33.0,4.0,3.0,3918,chunk03,False,1289.3054954887366,True,14.447692307692307,7.0,91.0,0.25,1.0,14.447692307692307,12.85578947368421,1.5919028340080974,1.1238276993619662
lightglue_only,641,50,4150,967.090688962954,False,38.0,1.0,7.0,14.53,18.50332852678457,9.0,32.0,0.1875,1456.0213159397708,False,197.47445916135064,False,49.0,24.0,10.0,3672,chunk03,False,967.090688962954,True,14.53,9.0,32.0,0.1875,1.0,14.53,13.557352941176472,0.9726470588235276,1.0717431391691072
lightglue_only,646,50,4785,720.6953220749998,False,40.0,1.0,18.0,13.366666666666667,17.315349964717182,6.0,90.0,0.25,1521.6150692988497,False,197.53310364683296,False,42.0,43.0,33.0,3672,chunk03,False,720.6953220749998,True,13.366666666666667,6.0,90.0,0.25,1.0,13.366666666666667,13.292727272727271,0.07393939393939597,1.0055623945652672
lightglue_only,651,50,2877,1743.3833178158188,False,14.0,1.0,4.0,13.557352941176472,19.66092039265102,6.0,85.0,0.3125,1474.4735519347305,False,132.49855233276165,False,17.0,13.0,20.0,3674,chunk03,False,1743.3833178158188,True,13.557352941176472,6.0,85.0,0.3125,1.0,13.557352941176472,12.678028169014084,0.8793247721623878,1.069358165200446
lightglue_only,653,50,4818,683.0758700508133,False,17.0,1.0,4.0,13.665797101449275,19.621010851667272,7.0,69.0,0.25,1786.6107952848515,False,120.87787245715178,False,20.0,18.0,18.0,3674,chunk03,False,683.0758700508133,True,13.665797101449275,7.0,69.0,0.25,1.0,13.665797101449275,13.292727272727271,0.373069828722004,1.0280657099982358
lightglue_only,656,50,8347,2061.391383002983,False,17.0,1.0,4.0,12.914897959183673,18.87011170940167,6.0,98.0,0.125,1787.0107260101247,False,105.3387785762027,False,30.0,40.0,35.0,3674,chunk03,False,2061.391383002983,True,12.914897959183673,6.0,98.0,0.125,1.0,12.914897959183673,12.914897959183673,0.0,1.0
lightglue_only,661,50,3802,11.734509580388222,True,30.0,1.0,1.0,98.67698113207548,102.77242624708582,76.0,424.0,0.5,1367.5127624076506,False,11.734509580388222,True,1.0,1.0,30.0,3802,chunk03,True,11.734509580388222,False,98.67698113207548,76.0,424.0,0.5,1.0,98.67698113207548,13.564242424242424,85.11273870783306,7.274787492423241
lightglue_only,662,50,8347,2014.8245961389948,False,33.0,1.0,10.0,13.777936507936507,17.822402443670697,8.0,63.0,0.125,1362.0243143481744,False,521.125929807719,False,8.0,47.0,47.0,5187,chunk03,False,2014.8245961389948,True,13.777936507936507,8.0,63.0,0.125,1.0,13.777936507936507,13.109156626506024,0.6687798814304831,1.0510162400591236
lightglue_only,666,50,2751,1806.932885610433,False,38.0,1.0,20.0,12.784324324324324,16.7576528511089,6.0,74.0,0.25,1254.0048667133594,False,637.0400506225287,False,3.0,26.0,43.0,5068,chunk03,False,1806.932885610433,True,12.784324324324324,6.0,74.0,0.25,1.0,12.784324324324324,12.661296296296296,0.12302802802802759,1.0097168587756702
lightglue_only,671,50,4301,42.99037776620499,False,30.0,1.0,1.0,55.8331914893617,59.92863660437204,39.0,282.0,0.5,1305.0219436645154,False,42.99037776620499,False,1.0,1.0,30.0,4301,chunk03,False,42.99037776620499,False,55.8331914893617,39.0,282.0,0.5,1.0,55.8331914893617,12.55269230769231,43.28049918166939,4.447905685949701
lightglue_only,676,50,4426,32.61777093376354,True,14.0,1.0,1.0,50.69396551724138,55.29753296871593,34.0,290.0,0.4375,1317.8872570893536,False,32.61777093376354,True,1.0,1.0,14.0,4426,chunk03,True,32.61777093376354,False,50.69396551724138,34.0,290.0,0.4375,1.0,50.69396551724138,12.503636363636364,38.19032915360502,4.0543377976563555
lightglue_only,679,50,4551,32.906823874506344,True,4.0,1.0,1.0,69.0625,76.5625,51.0,320.0,0.4375,2146.192225674439,False,32.906823874506344,True,1.0,1.0,4.0,4551,chunk03,True,32.906823874506344,False,69.0625,51.0,320.0,0.4375,1.0,69.0625,65.65,3.4124999999999943,1.0519801980198018
lightglue_only,681,50,4677,12.786353215978217,True,41.0,1.0,1.0,46.534590163934425,48.97163273526606,32.0,244.0,0.375,1276.3634523485616,False,12.786353215978217,True,1.0,1.0,41.0,4677,chunk03,True,12.786353215978217,False,46.534590163934425,32.0,244.0,0.375,1.0,46.534590163934425,15.491648351648353,31.042941812286074,3.003850146068092
lightglue_only,686,50,4927,22.45287476101973,True,9.0,1.0,1.0,86.36059322033898,92.86059322033898,69.0,295.0,0.4375,40.339585633533474,False,22.45287476101973,True,1.0,1.0,9.0,4927,chunk03,True,22.45287476101973,False,86.36059322033898,69.0,295.0,0.4375,1.0,86.36059322033898,74.65946886446886,11.701124355870121,1.1567265952174326
lightglue_only,691,50,5051,34.63261527477846,True,41.0,1.0,1.0,104.07368421052632,106.51072678185795,83.0,380.0,0.5,1219.0012174747276,False,4.6438000296141535,True,2.0,3.0,43.0,5052,chunk03,True,34.63261527477846,False,104.07368421052632,83.0,380.0,0.5,1.0,104.07368421052632,101.52670212765958,2.546982082866748,1.0250868198167629
lightglue_only,694,50,5302,29.202915593833875,True,47.0,1.0,1.0,83.43734567901235,85.81253562799972,62.0,405.0,0.4375,1158.015104757689,False,29.202915593833875,True,1.0,1.0,47.0,5302,chunk03,True,29.202915593833875,False,83.43734567901235,62.0,405.0,0.4375,1.0,83.43734567901235,13.96906976744186,69.46827591157049,5.973006582978226
lightglue_only,696,50,5067,526.9349155176915,False,6.0,1.0,3.0,13.59,20.53948974278318,6.0,96.0,0.25,1390.238251555366,False,122.26901045520027,False,11.0,27.0,27.0,5055,chunk03,False,526.9349155176915,True,13.59,6.0,96.0,0.25,1.0,13.59,13.06586956521739,0.5241304347826095,1.0401144701595595
lightglue_only,701,50,5678,61.55216960815184,False,5.0,1.0,1.0,127.24229729729728,134.42557887029704,108.0,333.0,0.4375,1588.9410979873862,False,16.819059467666712,True,2.0,2.0,24.0,5552,chunk03,False,61.55216960815184,False,127.24229729729728,108.0,333.0,0.4375,1.0,127.24229729729728,86.13333333333334,41.108963963963944,1.4772712534515937
lightglue_only,706,50,892,1763.829192899285,False,43.0,1.0,15.0,13.17851851851852,17.093509940514146,7.0,54.0,0.25,1253.5390143862812,False,343.3629473758603,False,44.0,37.0,20.0,6419,chunk03,False,1763.829192899285,True,13.17851851851852,7.0,54.0,0.25,1.0,13.17851851851852,12.53820895522388,0.6403095632946396,1.0510686626440264
lightglue_only,710,50,5566,564.0989630929165,False,14.0,1.0,8.0,12.367096774193548,18.47066422566809,6.0,62.0,0.25,1300.5140809518205,False,355.3082739793345,False,24.0,28.0,35.0,4544,chunk03,False,564.0989630929165,True,12.367096774193548,6.0,62.0,0.25,1.0,12.367096774193548,12.104444444444445,0.2626523297491037,1.0216988339245634
lightglue_only,711,50,1018,1679.2651563727916,False,23.0,1.0,14.0,12.33344262295082,16.584529107293267,6.0,61.0,0.25,1312.307592332791,False,330.9630720192002,False,17.0,29.0,40.0,4545,chunk03,False,1679.2651563727916,True,12.33344262295082,6.0,61.0,0.25,1.0,12.33344262295082,12.075,0.2584426229508203,1.0214031157723247
lightglue_only,716,50,5313,537.308434229905,False,6.0,1.0,3.0,12.865,19.81448974278318,7.0,56.0,0.1875,374.380529278546,False,35.43124384411129,True,14.0,4.0,3.0,5672,chunk03,False,537.308434229905,True,12.865,7.0,56.0,0.1875,1.0,12.865,12.3,0.5649999999999995,1.0459349593495935
lightglue_only,721,50,5040,261.55930254391467,False,47.0,1.0,11.0,12.479444444444445,16.354634393431812,6.0,54.0,0.3125,576.4496998220663,False,21.93932650415363,True,42.0,47.0,28.0,5671,chunk03,False,261.55930254391467,True,12.479444444444445,6.0,54.0,0.3125,1.0,12.479444444444445,12.385588235294115,0.09385620915032966,1.0075778564059539
lightglue_only,726,50,5669,25.145697730086088,True,7.0,1.0,1.0,17.372500000000002,24.140286838055367,11.0,64.0,0.1875,85.40564001374445,False,18.428240354271765,True,12.0,16.0,28.0,5544,chunk03,True,25.145697730086088,False,17.372500000000002,11.0,64.0,0.1875,1.0,17.372500000000002,17.066315789473684,0.30618421052631817,1.0179408499352374
lightglue_only,731,50,5795,99.9800410919998,False,42.0,1.0,1.0,19.81783018867925,23.7436502884518,12.0,106.0,0.1875,60.80614135543527,False,25.055578298021143,True,30.0,31.0,21.0,5668,chunk03,False,99.9800410919998,False,19.81783018867925,12.0,106.0,0.1875,1.0,19.81783018867925,13.193636363636363,6.624193825042886,1.5020749126677582
lightglue_only,736,50,5665,38.85073375217966,True,12.0,1.0,1.0,44.27767772511848,50.50972853268736,31.0,211.0,0.375,1415.6386044245187,False,13.343481836262256,True,33.0,36.0,25.0,5541,chunk03,True,38.85073375217966,False,44.27767772511848,31.0,211.0,0.375,1.0,44.27767772511848,15.018048780487806,29.259628944630673,2.9482976365509104
lightglue_only,741,50,5412,90.3457810253043,False,11.0,1.0,1.0,69.46880471380472,75.7778727812713,53.0,297.0,0.3125,1391.3388979164083,False,14.615556721619264,True,3.0,3.0,22.0,5539,chunk03,False,90.3457810253043,False,69.46880471380472,53.0,297.0,0.3125,1.0,69.46880471380472,63.84136363636363,5.627441077441084,1.0881472568395412
lightglue_only,746,50,5664,57.44979758492786,False,18.0,1.0,1.0,86.86163507109005,91.27584863346314,64.0,422.0,0.5625,1377.942772181576,False,22.60426084187642,True,3.0,3.0,5.0,5538,chunk03,False,57.44979758492786,False,86.86163507109005,64.0,422.0,0.5625,1.0,86.86163507109005,74.75135338345865,12.1102816876314,1.162007524138168
lightglue_only,751,50,5535,30.042106758080088,True,11.0,1.0,1.0,80.43137026239067,86.74043832985726,61.0,343.0,0.5,172.33322411705478,False,30.042106758080088,True,1.0,1.0,11.0,5535,chunk03,True,30.042106758080088,False,80.43137026239067,61.0,343.0,0.5,1.0,80.43137026239067,60.28697183098592,20.144398431404753,1.3341418190298133
lightglue_only,756,50,5659,22.227620784818537,True,15.0,1.0,1.0,96.76459161147903,102.813784949962,73.0,453.0,0.5,1015.379897143752,False,13.631969630047587,True,2.0,2.0,2.0,5534,chunk03,True,22.227620784818537,False,96.76459161147903,73.0,453.0,0.5,1.0,96.76459161147903,80.65002392344498,16.114567688034057,1.1998085915427676
lightglue_only,760,50,5534,23.202605205928045,True,3.0,1.0,1.0,95.24944206008584,104.7135436752236,71.0,466.0,0.5,19.467920772922326,True,19.467920772922326,True,2.0,2.0,1.0,5533,chunk03,True,23.202605205928045,False,95.24944206008584,71.0,466.0,0.5,1.0,95.24944206008584,92.5117391304348,2.737702929651036,1.0295930327911258
lightglue_only,761,50,5534,32.13542616524085,True,4.0,1.0,1.0,88.91911347517731,97.91911347517733,66.0,423.0,0.5625,1247.3141875791946,False,17.362169902700895,True,5.0,5.0,30.0,5408,chunk03,True,32.13542616524085,False,88.91911347517731,66.0,423.0,0.5625,1.0,88.91911347517731,77.05202733485194,11.86708614032537,1.1540139377352592
lightglue_only,766,50,5283,8.20593808751478,True,39.0,1.0,1.0,53.34794676806083,57.30871569089136,38.0,263.0,0.375,41.52041015426622,False,8.20593808751478,True,1.0,1.0,39.0,5283,chunk03,True,8.20593808751478,False,53.34794676806083,38.0,263.0,0.375,1.0,53.34794676806083,36.93179775280899,16.41614901525184,1.4444990499820238
lightglue_only,768,50,5283,29.6064565208196,True,29.0,1.0,1.0,32.3177397260274,37.93191175508971,22.0,146.0,0.3125,54.441350514173294,False,29.6064565208196,True,1.0,1.0,29.0,5283,chunk03,True,29.6064565208196,False,32.3177397260274,22.0,146.0,0.3125,1.0,32.3177397260274,12.82,19.497739726027397,2.5208845340114974
lightglue_only,771,50,5035,91.67722711552967,False,13.0,1.0,2.0,16.079285714285714,23.7433863029614,10.0,56.0,0.1875,61.68965418800012,False,57.07422416392678,False,2.0,3.0,8.0,5034,chunk03,False,91.67722711552967,False,16.079285714285714,10.0,56.0,0.1875,1.0,16.079285714285714,12.628333333333334,3.45095238095238,1.273270612191029
lightglue_only,776,50,3418,563.1470494911742,False,30.0,1.0,19.0,12.447830188679246,16.54327530368958,6.0,53.0,0.3125,1047.6618148880611,False,69.59687346052735,False,20.0,47.0,47.0,4909,chunk03,False,563.1470494911742,True,12.447830188679246,6.0,53.0,0.3125,1.0,12.447830188679246,12.33344262295082,0.11438756572842657,1.0092745853064227
lightglue_only,781,50,4660,109.766621617268,False,20.0,1.0,2.0,28.932268907563024,34.7739096940629,20.0,119.0,0.25,871.7529317127506,False,109.766621617268,False,1.0,2.0,20.0,4660,chunk03,False,109.766621617268,True,28.932268907563024,20.0,119.0,0.25,1.0,28.932268907563024,28.897006802721087,0.03526210484193726,1.0012202684202787
lightglue_only,786,50,4535,111.12777201477878,False,20.0,1.0,1.0,41.25796610169491,47.09960688819479,30.0,177.0,0.25,120.07811656491988,False,111.12777201477878,False,1.0,1.0,20.0,4535,chunk03,False,111.12777201477878,True,41.25796610169491,30.0,177.0,0.25,1.0,41.25796610169491,28.27365546218488,12.984310639510031,1.4592370681207507
lightglue_only,791,50,4153,138.13829085697634,False,21.0,1.0,4.0,14.633636363636365,20.44294370505232,8.0,88.0,0.125,325.16710189062707,False,116.05905767934873,False,23.0,6.0,4.0,4410,chunk03,False,138.13829085697634,True,14.633636363636365,8.0,88.0,0.125,1.0,14.633636363636365,12.267857142857144,2.3657792207792205,1.192843721053328
lightglue_only,794,50,5039,349.45118206680576,False,45.0,1.0,11.0,12.891688311688313,16.786115502688226,6.0,77.0,0.25,1081.5863965322817,False,130.72266555115496,False,3.0,1.0,2.0,4410,chunk03,False,349.45118206680576,True,12.891688311688313,6.0,77.0,0.25,1.0,12.891688311688313,12.74876712328767,0.14292118840064205,1.0112105889940977
lightglue_only,796,50,4937,1079.4237820552207,False,2.0,1.0,1.0,13.24,23.48264068711929,7.0,56.0,0.25,374.9047164919319,False,144.66276448393762,False,7.0,5.0,4.0,4410,chunk03,False,1079.4237820552207,True,13.24,7.0,56.0,0.25,1.0,13.24,12.770714285714286,0.4692857142857143,1.036747021645506
lightglue_only,801,50,3906,29.92338858544328,True,22.0,1.0,1.0,106.14615702479338,111.92536132292705,80.0,484.0,0.6875,361.51714137544445,False,29.92338858544328,True,1.0,1.0,22.0,3906,chunk04,True,29.92338858544328,False,106.14615702479338,80.0,484.0,0.6875,1.0,106.14615702479338,63.309649122807016,42.836507901986366,1.6766189434866843
lightglue_only,806,50,3658,44.04963395262849,False,22.0,1.0,1.0,111.8207438016529,117.59994809978656,86.0,484.0,0.625,731.7833333936509,False,44.04963395262849,False,1.0,1.0,22.0,3658,chunk04,False,44.04963395262849,False,111.8207438016529,86.0,484.0,0.625,1.0,111.8207438016529,74.84174698795181,36.97899681370109,1.494095852942263
lightglue_only,808,50,3544,428.2422870176828,False,21.0,1.0,6.0,13.285652173913045,19.094959515329,8.0,46.0,0.125,742.7329791240966,False,127.09621430989348,False,8.0,10.0,10.0,3155,chunk04,False,428.2422870176828,True,13.285652173913045,8.0,46.0,0.125,1.0,13.285652173913045,13.256764705882354,0.028887468030690755,1.002179073753785
lightglue_only,811,50,4383,871.2310373992216,False,36.0,1.0,18.0,12.927758620689657,16.927758620689655,7.0,58.0,0.1875,706.6712273765341,False,115.33990016058202,False,38.0,40.0,38.0,3031,chunk04,False,871.2310373992216,True,12.927758620689657,7.0,58.0,0.1875,1.0,12.927758620689657,12.58879746835443,0.3389611523352265,1.0269256180494843
lightglue_only,816,50,4936,1125.018248345988,False,12.0,1.0,5.0,13.0,19.23205080756888,6.0,80.0,0.25,1171.4230547176946,False,60.69788945549802,False,37.0,39.0,36.0,3031,chunk04,False,1125.018248345988,True,13.0,6.0,80.0,0.25,1.0,13.0,12.94794117647059,0.0520588235294106,1.004020625582082
lightglue_only,820,50,7959,2272.911365077279,False,40.0,1.0,13.0,13.06,17.008683298050517,7.0,50.0,0.25,955.4124913891902,False,258.0798407709618,False,30.0,11.0,7.0,3777,chunk04,False,2272.911365077279,True,13.06,7.0,50.0,0.25,1.0,13.06,12.89622807017544,0.163771929824561,1.012699211655795
lightglue_only,821,50,5187,1214.8577589098168,False,3.0,1.0,3.0,13.778736263736263,21.742837878874017,6.0,91.0,0.3125,387.399096011705,False,75.70846883864482,False,5.0,14.0,40.0,3281,chunk04,False,1214.8577589098168,True,13.778736263736263,6.0,91.0,0.3125,1.0,13.778736263736263,13.329662921348316,0.4490733423879476,1.0336897748305944
lightglue_only,826,50,3542,412.4779548957948,False,17.0,1.0,11.0,13.07268292682927,17.527896677047266,6.0,82.0,0.25,1226.6413084336166,False,412.4779548957948,False,1.0,11.0,17.0,3542,chunk04,False,412.4779548957948,True,13.07268292682927,6.0,82.0,0.25,1.0,13.07268292682927,13.036296296296296,0.03638663053297364,1.0027911785453443
lightglue_only,831,50,3542,443.2560251527706,False,14.0,1.0,6.0,13.702424242424245,19.80599169389879,6.0,99.0,0.25,464.4411753555097,False,337.6406520237112,False,27.0,22.0,23.0,3784,chunk04,False,443.2560251527706,True,13.702424242424245,6.0,99.0,0.25,1.0,13.702424242424245,13.17763157894737,0.5247926634768749,1.0398245056657438
lightglue_only,833,50,3542,457.16768259975663,False,1.0,1.0,1.0,14.26576923076923,26.26576923076923,6.0,104.0,0.3125,457.16768259975663,False,417.8667281607512,False,6.0,25.0,34.0,3292,chunk04,False,457.16768259975663,True,14.26576923076923,6.0,104.0,0.3125,1.0,14.26576923076923,13.366666666666667,0.899102564102563,1.0672645309802415
lightglue_only,836,50,7370,3372.283398806708,False,23.0,1.0,5.0,14.05,19.801086484342445,7.0,80.0,0.25,480.0899289933768,False,178.5544757993623,False,18.0,17.0,24.0,3031,chunk04,False,3372.283398806708,True,14.05,7.0,80.0,0.25,1.0,14.05,13.44086956521739,0.6091304347826103,1.0453192728213756
lightglue_only,841,50,3167,452.7491043405707,False,35.0,1.0,11.0,12.58879746835443,16.60298257402865,6.0,79.0,0.1875,499.181799099622,False,169.91287786935953,False,15.0,48.0,50.0,2781,chunk04,False,452.7491043405707,True,12.58879746835443,6.0,79.0,0.1875,1.0,12.58879746835443,12.479444444444445,0.10935302390998558,1.0087626516065518
lightglue_only,844,50,2032,12.990215636604606,True,9.0,1.0,1.0,30.504310344827587,37.00431034482759,21.0,145.0,0.1875,474.95086577908216,False,12.990215636604606,True,1.0,1.0,9.0,2032,chunk04,True,12.990215636604606,False,30.504310344827587,21.0,145.0,0.1875,1.0,30.504310344827587,12.85578947368421,17.648520871143376,2.372807240447573
lightglue_only,846,50,2031,30.51554736035384,True,47.0,1.0,1.0,79.756567695962,82.13175764494937,57.0,421.0,0.5625,1628.1365438339212,False,18.899398119433105,True,3.0,3.0,44.0,1907,chunk04,True,30.51554736035384,False,79.756567695962,57.0,421.0,0.5625,1.0,79.756567695962,50.95,28.806567695962002,1.565388963610638
lightglue_only,851,50,6749,3506.024956759601,False,40.0,1.0,21.0,13.256764705882354,15.705448003932869,7.0,68.0,0.1875,1654.551713142942,False,83.38576950866104,False,2.0,10.0,18.0,2032,chunk04,False,3506.024956759601,True,13.256764705882354,7.0,68.0,0.1875,1.0,13.256764705882354,12.649016393442622,0.6077483124397318,1.0480470807797193
lightglue_only,856,50,1154,157.25618013975168,False,18.0,1.0,11.0,13.036296296296296,17.450509858669392,6.0,81.0,0.25,546.7635177863077,False,108.94832984920473,False,20.0,3.0,3.0,1280,chunk04,False,157.25618013975168,True,13.036296296296296,6.0,81.0,0.25,1.0,13.036296296296296,13.018888888888888,0.01740740740740776,1.0013370885607806
lightglue_only,861,50,1407,30.80812498220632,True,4.0,1.0,1.0,54.32541984732825,63.32541984732825,39.0,262.0,0.375,117.74651638580436,False,30.80812498220632,True,1.0,1.0,4.0,1407,chunk04,True,30.80812498220632,False,54.32541984732825,39.0,262.0,0.375,1.0,54.32541984732825,40.865434782608695,13.459985064719554,1.3293733478261631
lightglue_only,866,50,1408,23.925626103800425,True,10.0,1.0,1.0,90.73457478005864,98.63194137615967,72.0,341.0,0.375,241.44875964629128,False,23.925626103800425,True,1.0,1.0,10.0,1408,chunk04,True,23.925626103800425,False,90.73457478005864,72.0,341.0,0.375,1.0,90.73457478005864,57.4,33.33457478005864,1.580741720906945
lightglue_only,871,50,1283,84.39496525936207,False,14.0,1.0,2.0,54.4835294117647,62.087096863239246,42.0,204.0,0.25,14.798990101236136,True,14.798990101236136,True,4.0,4.0,1.0,1535,chunk04,False,84.39496525936207,False,54.4835294117647,42.0,204.0,0.25,1.0,54.4835294117647,53.83771966527197,0.6458097464927306,1.0119954884885163
lightglue_only,874,50,1410,31.14777683607325,True,1.0,1.0,1.0,65.691,77.691,51.0,250.0,0.3125,31.14777683607325,True,18.228112771903355,True,15.0,13.0,9.0,1536,chunk04,True,31.14777683607325,False,65.691,51.0,250.0,0.3125,1.0,65.691,57.97525896414343,7.715741035856574,1.1330867886356248
lightglue_only,876,50,1537,28.62164933537884,True,1.0,1.0,1.0,30.57180904522613,42.57180904522613,18.0,199.0,0.375,28.62164933537884,True,16.28565991021154,True,5.0,4.0,4.0,1536,chunk04,True,28.62164933537884,False,30.57180904522613,18.0,199.0,0.375,1.0,30.57180904522613,26.025957446808512,4.545851598417617,1.174666065896264
lightglue_only,881,50,1538,14.123732545453406,True,1.0,1.0,1.0,49.345,61.345,36.0,200.0,0.4375,14.123732545453406,True,14.123732545453406,True,1.0,1.0,1.0,1538,chunk04,True,14.123732545453406,False,49.345,36.0,200.0,0.4375,1.0,49.345,47.11427536231884,2.2307246376811563,1.0473471070185503
lightglue_only,886,50,1538,60.38844900185378,False,5.0,1.0,2.0,54.52021126760563,63.20349284060538,38.0,284.0,0.4375,27.878433612311373,True,27.878433612311373,True,2.0,1.0,1.0,1539,chunk04,False,60.38844900185378,False,54.52021126760563,38.0,284.0,0.4375,1.0,54.52021126760563,52.14364341085271,2.3765678567529207,1.045577326425531
lightglue_only,891,50,3741,2675.488938658484,False,13.0,1.0,7.0,13.591403508771933,19.75550409744762,8.0,57.0,0.125,1768.1538537599326,False,275.5467183526005,False,33.0,9.0,6.0,662,chunk04,False,2675.488938658484,True,13.591403508771933,8.0,57.0,0.125,1.0,13.591403508771933,13.426176470588237,0.165227038183696,1.0123063359509423
lightglue_only,896,50,1918,91.88547148846855,False,24.0,1.0,1.0,24.26427710843373,28.489021979825324,17.0,83.0,0.1875,840.4042232468381,False,91.88547148846855,False,1.0,1.0,24.0,1918,chunk04,False,91.88547148846855,False,24.26427710843373,17.0,83.0,0.1875,1.0,24.26427710843373,19.258333333333333,5.005943775100398,1.2599365006542829
lightglue_only,901,50,1917,28.97941511847734,True,23.0,1.0,1.0,95.56285714285714,99.8139436271996,72.0,448.0,0.5,843.7251270932561,False,28.97941511847734,True,1.0,1.0,23.0,1917,chunk04,True,28.97941511847734,False,95.56285714285714,72.0,448.0,0.5,1.0,95.56285714285714,70.33620879120879,25.22664835164835,1.3586580622582745
lightglue_only,905,50,2169,81.00622048131706,False,31.0,1.0,1.0,59.4571635883905,63.53479540055115,40.0,379.0,0.3125,317.0646624528016,False,15.897900428032882,True,3.0,3.0,19.0,2042,chunk04,False,81.00622048131706,False,59.4571635883905,40.0,379.0,0.3125,1.0,59.4571635883905,57.40903162055336,2.0481319678371435,1.0356761281286597
lightglue_only,906,50,2295,122.52994855877648,False,8.0,1.0,1.0,60.76,68.88132034355964,43.0,344.0,0.25,171.49810222269602,False,6.518283749267923,True,5.0,5.0,10.0,2042,chunk04,False,122.52994855877648,True,60.76,43.0,344.0,0.25,1.0,60.76,55.425,5.335000000000001,1.096256202074876
lightglue_only,911,50,2419,78.49361233757456,False,1.0,1.0,1.0,73.57327485380118,85.57327485380118,55.0,342.0,0.375,78.49361233757456,False,13.573170300515988,True,5.0,6.0,13.0,2292,chunk04,False,78.49361233757456,False,73.57327485380118,55.0,342.0,0.375,1.0,73.57327485380118,72.74166666666667,0.8316081871345062,1.0114323499205111
lightglue_only,914,50,2419,63.21254379566714,False,2.0,1.0,1.0,73.08927745664741,83.3319181437667,54.0,346.0,0.4375,1004.873250541032,False,13.05692563080806,True,6.0,6.0,48.0,2417,chunk04,False,63.21254379566714,False,73.08927745664741,54.0,346.0,0.4375,1.0,73.08927745664741,59.6631884057971,13.426089050850308,1.2250313704244773
lightglue_only,916,50,2544,65.52836861665449,False,7.0,1.0,1.0,64.03420168067227,72.30198851872763,45.0,357.0,0.375,1003.1813243459532,False,15.605417872477034,True,3.0,3.0,3.0,2417,chunk04,False,65.52836861665449,False,64.03420168067227,45.0,357.0,0.375,1.0,64.03420168067227,44.14868421052632,19.88551747014595,1.4504215204992377
lightglue_only,921,50,3671,304.77763574943367,False,38.0,1.0,21.0,13.103064516129033,15.576393042913608,6.0,93.0,0.1875,1003.4578513427084,False,240.59944735787232,False,19.0,8.0,8.0,3542,chunk04,False,304.77763574943367,True,13.103064516129033,6.0,93.0,0.1875,1.0,13.103064516129033,13.005185185185184,0.09787933094384904,1.0075261774092497
lightglue_only,926,50,3293,112.89593804954649,False,31.0,1.0,1.0,29.80764705882353,33.88527887098418,21.0,136.0,0.125,249.9765902036271,False,112.89593804954649,False,1.0,1.0,31.0,3293,chunk04,False,112.89593804954649,True,29.80764705882353,21.0,136.0,0.125,1.0,29.80764705882353,14.080183486238532,15.727463572584998,2.116992799700122
lightglue_only,927,50,3293,101.17045446041286,False,32.0,1.0,1.0,40.05577092511013,44.116431096889954,27.0,227.0,0.25,927.455438898094,False,101.17045446041286,False,1.0,1.0,32.0,3293,chunk04,False,101.17045446041286,True,40.05577092511013,27.0,227.0,0.25,1.0,40.05577092511013,14.496129032258064,25.559641892852067,2.7632046345596466
lightglue_only,931,50,3293,55.34376954836931,False,32.0,1.0,1.0,66.5543883792049,70.61504855098471,49.0,327.0,0.3125,120.1643702648155,False,55.34376954836931,False,1.0,1.0,32.0,3293,chunk04,False,55.34376954836931,False,66.5543883792049,49.0,327.0,0.3125,1.0,66.5543883792049,13.411296296296296,53.143092082908595,4.962561926067114
